signal_date,first_return_date,next_signal_date,holding_days,selected_tickers,selected_count,target_exposure,cash_weight,regime,turnover,transaction_cost_bps
2008-05-30,2008-06-02,2008-06-30,20,"066970,068270,006040,003670,035420,066570,007340,026960,034230,069620,009240,003030,003090,018880,002840,032640,051910,005850,005930,036460,005380,006650,007310,012330,014680,005420,000660,012450,001430,000670",30,1.0,0.0,,0.13333333333333333,10.0
2008-06-30,2008-07-01,2008-07-31,23,"066970,068270,006040,026960,003670,035420,034230,007340,003030,002840,009240,069620,001430,066570,007310,051910,006650,036460,010130,018880,014680,012330,032640,035720,003230,004020,008730,003090,005930,004000",30,1.0,0.0,,0.2,10.0
2008-07-31,2008-08-01,2008-08-29,20,"068270,006040,026960,003030,003670,066970,035420,009240,001430,002840,051910,032640,034230,007340,007310,004370,018880,012330,000990,051600,035720,010130,011070,008730,069620,066570,000670,002030,003090,010060",30,1.0,0.0,,0.23333333333333334,10.0
2008-08-29,2008-09-01,2008-09-30,21,"068270,026960,003030,006040,066970,001430,035420,009240,003670,032640,012330,007310,051910,018880,002840,034230,000670,007340,035720,011070,017670,036460,004370,069620,015760,051600,006280,003090,010130,008730",30,1.0,0.0,,0.13333333333333333,10.0
2008-09-30,2008-10-01,2008-10-31,22,"068270,026960,032640,066970,001430,006040,003670,012330,035420,009240,007310,018880,002840,003030,008730,035720,017670,034230,004370,011070,015760,006280,051910,009970,007340,000670,051600,010950,001680,007660",30,1.0,0.0,,0.13333333333333333,10.0
2008-10-31,2008-11-03,2008-11-28,20,"068270,032640,026960,006040,002840,009240,003030,001430,003670,004370,018880,017670,035420,066970,008730,007310,007660,012330,007340,030200,034230,006400,035720,010950,005930,033780,003090,006280,005380,051600",30,1.0,0.0,,0.2,10.0
2008-11-28,2008-12-01,2008-12-30,21,"032640,026960,002840,004370,068270,009240,035420,008730,017670,007660,003670,018880,007310,034230,007340,006040,012330,066970,005930,001430,035720,000670,004990,015760,039490,030200,000240,010950,011070,003090",30,1.0,0.0,,0.2,10.0
2008-12-30,2009-01-02,2009-01-30,19,"032640,026960,051600,002840,068270,035420,000670,003670,008730,066970,004370,007310,039490,017670,006040,034230,007660,007340,005300,009240,003240,015760,036460,004990,011070,035720,030200,018880,010950,012330",30,1.0,0.0,,0.13333333333333333,10.0
2009-01-30,2009-02-02,2009-02-27,20,"066970,032640,068270,026960,051600,000670,003670,039490,035420,034230,008730,017670,004370,006040,007660,036570,011070,007310,030200,007340,002840,017960,005300,009240,005930,010120,004990,051910,009970,003090",30,1.0,0.0,,0.23333333333333334,10.0
2009-02-27,2009-03-02,2009-03-31,22,"066970,068270,036570,039490,035420,003670,026960,032640,034230,051600,000670,008730,017960,007660,011070,004370,006040,051910,017670,030200,003090,009970,010130,007310,012330,007340,005930,022100,010120,002840",30,1.0,0.0,,0.1,10.0
2009-03-31,2009-04-01,2009-04-30,22,"068270,066970,003670,039490,034230,026960,007660,010130,017960,003090,009970,036570,007340,003230,051910,012330,069620,035720,003030,103140,008730,007310,032640,002840,005300,011170,034220,014680,004370,096770",30,1.0,0.0,,0.3333333333333333,10.0
2009-04-30,2009-05-04,2009-05-29,19,"066970,068270,010130,003670,034230,036570,017960,009970,003090,039490,026960,003230,103140,003030,007340,014680,069620,009830,035720,006650,011170,004020,012330,000670,007660,005420,000880,002380,000990,051910",30,1.0,0.0,,0.26666666666666666,10.0
2009-05-29,2009-06-01,2009-06-30,22,"068270,066970,010130,036570,017960,003670,006650,003090,035720,014680,000990,103140,012330,034230,026960,009970,007340,011170,009830,039490,004020,003030,005850,011070,051910,007660,069620,006800,071970,000880",30,1.0,0.0,,0.13333333333333333,10.0
2009-06-30,2009-07-01,2009-07-31,23,"066970,010130,009970,017960,036570,103140,003670,000990,012330,068270,011070,035720,026960,014680,034230,006400,007660,011170,005380,007340,004020,003090,000270,051910,005420,009830,004000,003030,005940,071970",30,1.0,0.0,,0.2,10.0
2009-07-31,2009-08-03,2009-08-31,21,"011070,035720,014680,103140,009970,006650,012330,003670,010130,004020,068270,066970,017960,000990,036570,011170,026960,009830,023530,034230,005380,005420,003090,002840,007340,000270,005850,009150,071970,012450",30,1.0,0.0,,0.2,10.0
2009-08-31,2009-09-01,2009-09-30,22,"004020,006650,103140,014680,035720,011170,011070,009830,005420,010130,006400,000270,012330,017960,005850,005380,003670,023530,026960,000880,003090,068270,009970,034230,000990,007340,011780,009150,051910,071970",30,1.0,0.0,,0.13333333333333333,10.0
2009-09-30,2009-10-01,2009-10-30,21,"012330,011070,035720,006400,103140,014680,005850,005380,010130,009150,004020,006650,026960,000270,051910,003670,009970,005420,034230,011170,023530,002030,071970,009830,068270,086280,105560,000880,017960,008730",30,1.0,0.0,,0.13333333333333333,10.0
2009-10-30,2009-11-02,2009-11-30,21,"035720,103140,012330,010130,026960,005380,003240,051910,000080,000270,009970,005850,006400,004020,000670,009150,014680,017960,005830,006650,003670,023530,034230,055550,007340,011170,068270,005490,002030,011070",30,1.0,0.0,,0.23333333333333334,10.0
2009-11-30,2009-12-01,2009-12-30,21,"035720,010130,009970,005850,012330,004020,003670,051910,026960,023530,005490,000080,000270,014680,005380,071970,009150,011170,103140,034230,006400,006650,105560,055550,000880,004990,009830,003240,007340,034730",30,1.0,0.0,,0.2,10.0
2009-12-30,2010-01-04,2010-01-29,20,"035720,010130,009970,005380,004020,051910,012330,000270,003670,014680,005850,000080,005490,026960,034230,006400,052690,000880,009150,071970,011170,103140,023530,007660,034730,007340,003030,017960,034220,003240",30,1.0,0.0,,0.16666666666666666,10.0
2010-01-29,2010-02-01,2010-02-26,19,"035720,009970,004020,014680,003670,005380,026960,000270,051910,010130,006400,005850,007660,000080,012330,034230,009240,009150,011170,071320,000880,052690,005490,022100,071970,003030,002840,034220,008730,034730",30,1.0,0.0,,0.16666666666666666,10.0
2010-02-26,2010-03-02,2010-03-31,22,"035720,003670,004020,011170,009240,000270,022100,010130,026960,034230,000080,007660,014680,071970,071320,052690,005380,003030,009970,051910,005490,009830,005850,002840,008730,023530,012330,034730,017960,068270",30,1.0,0.0,,0.13333333333333333,10.0
2010-03-31,2010-04-01,2010-04-30,22,"035720,003670,068270,007660,000270,078930,011170,005850,002840,001040,009240,009970,026960,022100,034230,006650,009540,003240,014680,034220,003030,071970,008730,008770,005420,071320,009830,005380,004020,111770",30,1.0,0.0,,0.3,10.0
2010-04-30,2010-05-03,2010-05-31,19,"068270,035720,011170,007660,000270,003670,078930,005850,034220,009540,026960,003240,002840,001040,009970,034230,071970,009830,006650,003030,051910,003490,009240,005420,071320,042660,030200,005380,000660,008730",30,1.0,0.0,,0.16666666666666666,10.0
2010-05-31,2010-06-01,2010-06-30,21,"068270,000270,003670,035720,005850,011170,007660,078930,034220,003240,026960,002840,066970,034230,009240,009540,005380,009830,051910,001040,006650,000990,009970,006040,011790,014680,005420,071320,003030,003090",30,1.0,0.0,,0.2,10.0
2010-06-30,2010-07-01,2010-07-30,22,"005850,003670,068270,000270,035720,007660,078930,011170,003240,026960,051910,009540,066970,034230,002840,103140,006650,011790,009830,003090,003490,006040,011780,005380,034220,009240,071320,014680,001040,012330",30,1.0,0.0,,0.13333333333333333,10.0
2010-07-30,2010-08-02,2010-08-31,22,"003670,005850,068270,006650,000270,011170,078930,035720,051910,007660,003240,103140,066970,011790,011780,026960,034230,009540,071320,003090,010060,069620,003030,009830,018880,008730,010130,005420,002840,004000",30,1.0,0.0,,0.26666666666666666,10.0
2010-08-31,2010-09-01,2010-09-30,19,"003670,005850,103140,006650,066970,035720,011170,068270,078930,009830,003240,010060,011790,034230,011780,000270,026960,051910,001040,010130,008770,005420,009540,069620,012330,071320,008730,003090,007660,035250",30,1.0,0.0,,0.13333333333333333,10.0
2010-09-30,2010-10-01,2010-10-29,21,"003670,009830,005850,011170,003240,078930,011780,006650,068270,103140,034230,011790,035720,001040,026960,008770,010060,066970,002840,111770,000270,009540,035250,069620,071320,009970,003090,081660,010130,008730",30,1.0,0.0,,0.13333333333333333,10.0
2010-10-29,2010-11-01,2010-11-30,22,"003670,005850,078930,011170,006650,003240,009830,068270,034230,011780,071320,000270,035720,026960,103140,009540,011790,002840,066970,000210,001040,003090,035250,081660,007660,111770,002380,017800,003030,069620",30,1.0,0.0,,0.16666666666666666,10.0
2010-11-30,2010-12-01,2010-12-30,22,"003670,078930,011170,005850,068270,006650,009830,011780,003240,009540,000270,034230,000210,071320,017800,103140,026960,042660,003030,002840,066970,035720,035250,011790,081660,002380,003090,001430,000880,111770",30,1.0,0.0,,0.1,10.0
2010-12-30,2011-01-03,2011-01-31,21,"068270,078930,003670,011170,005850,009540,003240,000210,000270,009830,103140,006650,042660,026960,066970,071320,034230,001430,096770,003030,009970,071050,002380,002840,069620,003090,035250,017800,081660,010140",30,1.0,0.0,,0.16666666666666666,10.0
2011-01-31,2011-02-01,2011-02-28,17,"068270,017800,003670,078930,011170,009540,003240,042660,005850,000270,009830,066970,006650,003030,026960,000210,001430,071050,103140,071320,002840,009970,069620,010140,035720,034230,081660,096770,011790,011780",30,1.0,0.0,,0.1,10.0
2011-02-28,2011-03-02,2011-03-31,22,"068270,005850,011170,078930,017800,000270,006650,003670,009540,003030,003240,001430,035720,009830,034230,042660,026960,066970,103140,071050,002840,007660,071320,003230,000120,069620,081660,035250,011790,003090",30,1.0,0.0,,0.16666666666666666,10.0
2011-03-31,2011-04-01,2011-04-29,21,"086790,005850,001430,035720,011170,003030,000270,003670,010950,006650,000660,068270,009830,011780,026960,034230,009540,017800,006040,042700,003240,042660,071050,082740,011790,000120,009240,005300,035250,012330",30,1.0,0.0,,0.3333333333333333,10.0
2011-04-29,2011-05-02,2011-05-31,20,"086790,001430,035720,003670,005850,010950,003030,000270,000660,006650,010060,011790,011170,006040,011780,068270,042660,009830,005420,042700,026960,034230,003240,009540,017800,005300,071050,082740,010130,010140",30,1.0,0.0,,0.13333333333333333,10.0
2011-05-31,2011-06-01,2011-06-30,21,"086790,005850,003030,006650,010950,035720,001430,042660,005420,003670,010060,011170,006040,034230,003240,009830,017800,011780,010130,071050,000270,000660,026960,082740,011790,005300,068270,042700,093370,010140",30,1.0,0.0,,0.03333333333333333,10.0
2011-06-30,2011-07-01,2011-07-29,21,"003030,035720,006650,005420,086790,001430,003240,005850,003670,011780,034230,010950,026960,006040,001680,068270,042660,011790,000270,000660,009830,010130,093370,011170,082740,005300,111770,042700,033780,120110",30,1.0,0.0,,0.13333333333333333,10.0
2011-07-29,2011-08-01,2011-08-31,22,"035720,003030,003670,086790,034230,001430,068270,006650,003240,001680,111770,026960,005300,005420,000270,011790,010130,042700,097950,006280,010950,005850,006040,009830,120110,030200,000660,033780,069260,011170",30,1.0,0.0,,0.13333333333333333,10.0
2011-08-31,2011-09-01,2011-09-30,20,"001430,003670,035720,086790,005420,001680,003030,034230,068270,006650,000270,005300,011210,111770,003240,097950,011780,026960,011170,011790,000660,010950,006040,042700,009240,005850,033780,007660,000670,006280",30,1.0,0.0,,0.16666666666666666,10.0
2011-09-30,2011-10-04,2011-10-31,20,"035720,086790,034230,005420,111770,003670,068270,001430,001680,009240,003030,026960,033780,005300,011210,006040,003240,097950,000270,011780,030200,006280,017670,000660,007660,042700,006650,001800,047810,120110",30,1.0,0.0,,0.16666666666666666,10.0
2011-10-31,2011-11-01,2011-11-30,22,"035720,086790,009240,111770,068270,034230,001680,003670,001430,005420,026960,001800,033780,097950,017800,005300,030200,005930,006040,008770,006280,003030,000660,017670,003240,000270,022100,035250,042700,030000",30,1.0,0.0,,0.2,10.0
2011-11-30,2011-12-01,2011-12-29,21,"086790,035720,111770,009240,005420,003670,033780,005300,022100,001430,007660,026960,017800,034230,042700,005930,001680,006040,003030,097950,068270,000660,030200,001800,006280,017670,007340,032640,008770,003240",30,1.0,0.0,,0.1,10.0
2011-12-29,2012-01-02,2012-01-31,20,"111770,035720,086790,009240,005420,003670,001800,001680,033780,005930,000660,022100,042700,034230,026960,005300,006040,007660,007070,001430,097950,008770,032640,003230,007340,003240,030200,017670,138040,003030",30,1.0,0.0,,0.1,10.0
2012-01-31,2012-02-01,2012-02-29,21,"111770,086790,003230,035720,009240,005930,034230,000660,001800,033780,003670,001680,008770,042700,026960,006040,036460,007340,007070,005420,032640,005300,022100,097950,015760,138040,017670,003240,007310,030200",30,1.0,0.0,,0.1,10.0
2012-02-29,2012-03-02,2012-03-30,21,"086790,000660,003230,005930,111770,138040,009240,001800,035720,003030,042700,006040,017960,003670,001680,026960,008770,007070,011210,034220,003240,034230,007340,032640,005300,002380,014680,033780,022100,097950",30,1.0,0.0,,0.2,10.0
2012-03-30,2012-04-02,2012-04-30,20,"086790,003030,000660,001800,005930,003230,111770,138040,009240,006040,017960,001680,042700,002380,026960,007070,008770,042660,011070,007340,003240,010130,035720,003670,033780,034220,009970,011210,022100,014680",30,1.0,0.0,,0.13333333333333333,10.0
2012-04-30,2012-05-02,2012-05-31,21,"034230,005930,026960,002030,001680,068270,009970,007340,006040,008770,002840,138040,004170,035720,007310,003670,010140,032830,009150,051600,000210,002380,005380,111770,069620,033780,010130,022100,008730,071320",30,1.0,0.0,,0.5,10.0
2012-05-31,2012-06-01,2012-06-29,20,"068270,034230,001680,004170,002030,026960,007340,006040,005930,003670,002380,008770,003030,009150,002840,007310,010140,032830,111770,035720,012450,005380,069620,010130,000210,138040,000270,022100,005490,071320",30,1.0,0.0,,0.13333333333333333,10.0
2012-06-29,2012-07-02,2012-07-31,22,"034230,068270,006040,026960,003670,004170,010130,008770,002840,003030,002030,035720,010140,012450,007340,005930,111770,069620,009150,032830,009970,073240,001680,071320,005380,000270,051600,007310,022100,003090",30,1.0,0.0,,0.13333333333333333,10.0
2012-07-31,2012-08-01,2012-08-31,22,"034230,006040,068270,003670,026960,004170,002840,009970,005930,071320,069620,035720,002030,007340,012450,010130,017670,008730,051600,030200,128940,010140,008770,000270,111770,033780,009150,071050,005380,039490",30,1.0,0.0,,0.23333333333333334,10.0
2012-08-31,2012-09-03,2012-09-28,20,"034230,068270,006040,003670,035720,071320,004170,002840,026960,111770,069620,005930,128940,030200,036460,017670,002030,008730,007340,009970,071050,008770,009150,007310,051600,015760,033780,005380,022100,000100",30,1.0,0.0,,0.16666666666666666,10.0
2012-09-28,2012-10-02,2012-10-31,21,"034230,003670,006040,069620,036460,068270,071320,111770,002840,007310,004170,035720,026960,042700,004000,030200,015760,007340,022100,071050,128940,009970,017670,001680,014680,000100,010130,000120,008730,002030",30,1.0,0.0,,0.2,10.0
2012-10-31,2012-11-01,2012-11-30,22,"034230,069620,006040,003670,002840,068270,071320,007340,026960,007310,128940,000100,036460,030200,035720,001680,002030,010130,042700,004170,015760,008730,071050,017670,000120,003240,014680,051600,004000,009970",30,1.0,0.0,,0.06666666666666667,10.0
2012-11-30,2012-12-03,2012-12-28,18,"069620,006040,002840,071320,034230,026960,128940,003670,036460,000120,002030,001680,030200,004170,007340,007310,017670,042700,068270,035720,071050,008930,008730,003240,000100,010130,014680,015760,005490,022100",30,1.0,0.0,,0.1,10.0
