signal_date,first_return_date,next_signal_date,holding_days,selected_tickers,selected_count,target_exposure,cash_weight,regime,turnover,transaction_cost_bps
2012-04-30,2012-05-02,2012-05-31,21,"069620,008930,029780,071320,138040,030200,003240,023530,004000,006260,071970,016360,001440,026960,006040,000880,006800,003670,015760,128940,034220,066570,012450,010120,024110,002030,002840,009150,047050,004170",30,1.0,0.0,,0.13333333333333333,10.0
2012-05-31,2012-06-01,2012-06-29,20,"069620,003240,029780,071320,030200,023530,128940,000880,008930,071970,001440,003670,006260,015760,006040,026960,004170,012450,024110,004000,047050,002030,001430,016360,034730,000080,003490,006280,032830,088350",30,1.0,0.0,,0.23333333333333334,10.0
2012-06-29,2012-07-02,2012-07-31,22,"069620,003240,029780,071320,030200,023530,071970,008930,000880,003670,001440,128940,006260,026960,004170,012450,006040,015760,001430,034730,004000,047050,000080,016360,082740,024110,032830,006280,003490,000670",30,1.0,0.0,,0.06666666666666667,10.0
2012-07-31,2012-08-01,2012-08-31,22,"069620,003240,029780,071320,001430,023530,008930,071970,030200,000880,003670,004170,128940,001440,026960,006260,034730,017800,016360,004000,032830,000670,006040,006280,082740,024110,000080,009240,105560,034020",30,1.0,0.0,,0.13333333333333333,10.0
2012-08-31,2012-09-03,2012-09-28,20,"003240,069620,003670,001430,071970,030200,029780,023530,017800,128940,034730,004170,071320,006280,000670,008930,093370,000880,015760,009240,034020,001440,028670,017670,026960,000080,035250,008730,003230,036570",30,1.0,0.0,,0.26666666666666666,10.0
2012-09-28,2012-10-02,2012-10-31,21,"003240,003670,001430,017800,030200,071320,034730,069620,023530,093370,008930,000880,006280,034020,009240,015760,035250,017670,004170,071970,000670,029780,026960,008730,001440,000080,032830,028670,090430,042700",30,1.0,0.0,,0.1,10.0
2012-10-31,2012-11-01,2012-11-30,22,"003240,001430,017800,030200,006650,034020,005850,071320,003670,000880,000240,026960,023530,008730,010060,015760,034730,093370,008930,082740,005490,009240,000270,000080,028050,035250,005420,009830,004170,032830",30,1.0,0.0,,0.3333333333333333,10.0
2012-11-30,2012-12-03,2012-12-28,18,"006650,034020,001430,005490,030200,009830,082740,005420,003240,010060,000880,026960,017800,008730,015760,071320,000270,003670,009540,010950,032830,028670,093370,005850,004020,011200,024110,023530,055550,009240",30,1.0,0.0,,0.23333333333333334,10.0
2012-12-28,2013-01-02,2013-01-31,22,"034020,006650,009830,005490,001430,030200,010060,082740,003240,000880,010950,005420,000270,011200,009540,015760,003550,016360,055550,004020,026960,023530,071320,024110,012450,008730,032830,003670,066570,105560",30,1.0,0.0,,0.16666666666666666,10.0
2013-01-31,2013-02-01,2013-02-28,19,"006650,010060,009830,034020,005490,001430,082740,011200,003240,010950,000880,000270,009540,016360,055550,003550,004020,024110,005420,023530,066570,011170,105560,000990,009240,047040,120110,012450,026960,015760",30,1.0,0.0,,0.16666666666666666,10.0
2013-02-28,2013-03-04,2013-03-29,20,"011200,006650,009830,010060,005490,034020,082740,009540,000270,001430,003240,010950,000880,024110,066570,055550,023530,004020,016360,028050,000990,005420,003550,009240,012450,000150,081660,105560,052690,004170",30,1.0,0.0,,0.16666666666666666,10.0
2013-03-29,2013-04-01,2013-04-30,22,"011200,006650,009830,028050,010060,000270,009540,001430,082740,034020,005490,024110,000990,090430,023530,012450,081660,016360,005420,000210,055550,004020,003240,036570,066570,000880,105560,086790,010950,120110",30,1.0,0.0,,0.16666666666666666,10.0
2013-04-30,2013-05-02,2013-05-31,21,"011200,028050,003490,010060,006650,034020,000270,090430,005490,082740,000990,012450,001430,009540,081660,004000,009830,004020,024110,011790,139480,120110,005380,005420,006400,078930,011170,047040,010950,033780",30,1.0,0.0,,0.3333333333333333,10.0
2013-05-31,2013-06-03,2013-06-28,19,"011200,028050,010060,003490,090430,034020,012450,000270,004000,005490,006650,005420,006260,120110,009540,078930,010950,006400,024110,011790,047040,036570,051910,082740,066970,009830,033780,086280,081660,011170",30,1.0,0.0,,0.16666666666666666,10.0
2013-06-28,2013-07-01,2013-07-31,23,"028050,010060,003490,004000,010950,090430,005490,011170,034020,078930,047040,006260,011200,069260,120110,082740,016360,009540,000270,024110,004020,012450,051910,006650,097950,093370,011790,000880,096770,139480",30,1.0,0.0,,0.26666666666666666,10.0
2013-07-31,2013-08-01,2013-08-30,21,"028050,003490,010950,004000,010060,090430,011170,005490,036570,034020,078930,069260,047040,120110,082740,014820,006260,016360,051910,000270,096770,009540,004020,093370,012450,024110,097950,000880,009830,011790",30,1.0,0.0,,0.1,10.0
2013-08-30,2013-09-02,2013-09-30,18,"028050,003490,010950,004000,011170,090430,036570,010060,014820,005490,078930,047040,016360,009540,034020,093370,051910,082740,096770,069260,006260,001440,097950,004020,024110,000880,000270,105560,033780,011780",30,1.0,0.0,,0.13333333333333333,10.0
2013-09-30,2013-10-01,2013-10-31,21,"028050,010950,003490,004000,011170,090430,014820,016360,078930,005490,010060,093370,047040,036570,001440,096770,051910,006800,006260,069260,009540,097950,011780,024110,000880,009150,086280,009830,004020,033780",30,1.0,0.0,,0.13333333333333333,10.0
2013-10-31,2013-11-01,2013-11-29,21,"028050,010950,014820,090430,004000,011170,003490,016360,078930,097950,096770,051910,005490,010060,011780,036460,069260,047040,024110,006800,003670,001440,009420,035720,034220,009150,006260,004020,004370,000880",30,1.0,0.0,,0.2,10.0
2013-11-29,2013-12-02,2013-12-30,20,"028050,010950,003490,011170,090430,014820,078930,006800,004000,034220,016360,097950,011780,096770,009420,051910,005490,069260,009150,010060,047040,066570,004370,036460,024110,003030,035720,012450,006260,103140",30,1.0,0.0,,0.13333333333333333,10.0
2013-12-30,2014-01-02,2014-01-29,20,"028050,010950,003490,011170,009420,014820,090430,006800,078930,000080,011780,016360,097950,017800,096770,005490,051910,004000,004370,069260,093370,010060,066570,012450,036460,024110,009150,035720,030200,034220",30,1.0,0.0,,0.13333333333333333,10.0
2014-01-29,2014-02-03,2014-02-28,20,"028050,010950,014820,011170,009420,003490,006800,000080,097950,016360,009150,078930,004370,096770,012450,005490,066570,011780,035720,017800,034220,047040,030200,052690,003030,005940,071320,093370,006040,024110",30,1.0,0.0,,0.2,10.0
2014-02-28,2014-03-03,2014-03-31,21,"028050,016360,010950,006800,009420,011170,003490,000080,009150,066570,014820,097950,012450,078930,096770,071320,005940,030200,017800,004370,005490,034220,035720,004000,001430,052690,011780,003550,006040,036460",30,1.0,0.0,,0.13333333333333333,10.0
2014-03-31,2014-04-01,2014-04-30,22,"010950,016360,028050,009420,006800,009150,066570,071320,000080,012450,030200,005940,004370,000880,096770,003490,014820,017800,052690,003550,001430,078930,034220,010140,035720,004000,006040,001800,039490,005490",30,1.0,0.0,,0.13333333333333333,10.0
2014-04-30,2014-05-02,2014-05-30,19,"010950,016360,006800,071320,009420,066570,009150,012450,005940,030200,000080,052690,010140,000880,004370,028050,003550,014820,001430,035720,000670,009540,096770,006040,034220,093370,039490,001800,036460,005490",30,1.0,0.0,,0.13333333333333333,10.0
2014-05-30,2014-06-02,2014-06-30,19,"010950,000880,006800,005940,016360,096770,071320,039490,009150,012450,010140,030200,078930,009540,000080,001430,052690,069960,003550,066570,023530,009420,028050,007660,034220,006040,017800,005490,093370,000270",30,1.0,0.0,,0.2,10.0
2014-06-30,2014-07-01,2014-07-31,23,"010950,000880,071320,096770,078930,005940,009150,009540,012450,007660,010140,069960,016360,023530,006800,017800,003550,039490,000080,001430,006040,005490,030200,011780,093370,000270,051910,000670,034020,128940",30,1.0,0.0,,0.16666666666666666,10.0
2014-07-31,2014-08-01,2014-08-29,20,"009540,010950,000880,012450,071320,078930,096770,005940,009150,010140,023530,069960,016360,006800,007660,093370,034020,128940,039490,003550,007070,011780,000240,000270,051910,032640,005490,009420,004000,001430",30,1.0,0.0,,0.16666666666666666,10.0
2014-08-29,2014-09-01,2014-09-30,19,"010950,009540,012450,096770,009150,078930,071320,034020,064350,000880,010140,005940,023530,011780,000240,069960,006800,016360,003550,005420,051910,000270,039490,005490,093370,009830,009420,017800,010060,007660",30,1.0,0.0,,0.16666666666666666,10.0
2014-09-30,2014-10-01,2014-10-31,21,"010950,012450,096770,009540,009150,078930,011780,071320,034020,005420,009830,010060,000880,064350,093370,010140,005940,000240,023530,042660,011170,069960,016360,051910,006400,004000,003550,036570,005930,039490",30,1.0,0.0,,0.2,10.0
2014-10-31,2014-11-03,2014-11-28,20,"010950,009540,012450,010060,009150,096770,009830,071320,034020,078930,011780,004000,005420,093370,051910,005380,000880,042660,030000,011170,006400,023530,064350,006260,000240,005930,005940,010140,036570,039490",30,1.0,0.0,,0.1,10.0
2014-11-28,2014-12-01,2014-12-30,21,"009540,010060,010950,012450,071320,009150,078930,011780,096770,022100,004000,009830,005380,051910,023530,030000,001450,006260,005420,093370,034020,042660,010140,011170,006400,005930,000720,000240,082740,139130",30,1.0,0.0,,0.16666666666666666,10.0
2014-12-30,2015-01-02,2015-01-30,21,"010060,009540,012450,010950,071320,022100,078930,005420,006260,009150,004000,096770,028050,023530,009830,051910,000720,030000,005380,001450,010140,042660,086790,011780,071970,139130,036460,066570,082740,093370",30,1.0,0.0,,0.16666666666666666,10.0
2015-01-30,2015-02-02,2015-02-27,17,"010060,012450,006260,009540,022100,028050,078930,000720,023530,005420,071320,036460,010140,004000,175330,071970,009150,010950,005380,004170,001450,051910,139130,086790,030000,064350,011780,003240,009830,096770",30,1.0,0.0,,0.13333333333333333,10.0
2015-02-27,2015-03-02,2015-03-31,22,"010060,012450,006260,022100,028050,005420,036460,009540,000720,086790,064350,078930,009150,071970,004000,139130,005380,071320,010140,175330,001450,023530,004170,051910,003240,009830,030000,011780,003230,000270",30,1.0,0.0,,0.06666666666666667,10.0
2015-03-31,2015-04-01,2015-04-30,22,"012450,006260,022100,010060,005420,028050,086790,009540,036460,064350,000720,009150,139130,071320,004170,003230,005380,004000,078930,001450,051910,161390,010140,001440,023530,175330,003240,034020,003030,000270",30,1.0,0.0,,0.13333333333333333,10.0
2015-04-30,2015-05-04,2015-05-29,18,"006260,022100,012450,010060,086790,036460,028050,139130,001440,009540,071320,009150,001450,064350,000720,003030,161390,005380,003230,005490,023530,004000,005420,175330,078930,010140,051910,066570,034020,006040",30,1.0,0.0,,0.1,10.0
2015-05-29,2015-06-01,2015-06-30,22,"012450,006260,010060,022100,086790,028050,071970,036460,052690,001440,003030,161390,139130,066570,003670,005380,000720,001450,064350,005490,071320,051910,082740,204320,023530,010140,175330,006040,073240,009540",30,1.0,0.0,,0.2,10.0
2015-06-30,2015-07-01,2015-07-31,23,"006260,066570,010060,005380,011210,010120,204320,086790,001440,003030,022100,028050,012450,052690,005490,036460,071970,073240,139130,000240,010140,000720,161390,003670,023530,051910,042660,001450,082740,006400",30,1.0,0.0,,0.16666666666666666,10.0
2015-07-31,2015-08-03,2015-08-31,20,"006260,066570,052690,204320,005490,011210,005380,001440,010140,047050,036460,028050,086790,006400,073240,071970,034220,022100,011780,000720,000240,139130,010120,082740,000270,012330,003030,010060,023530,161390",30,1.0,0.0,,0.16666666666666666,10.0
2015-08-31,2015-09-01,2015-09-30,20,"006260,052690,066570,010140,005490,073240,204320,028050,011210,011780,001440,139130,086790,000720,034220,005380,006400,022100,047050,010120,036460,082740,002380,000240,003030,034020,086280,161390,004020,035420",30,1.0,0.0,,0.16666666666666666,10.0
2015-09-30,2015-10-01,2015-10-30,21,"006260,005490,010140,204320,073240,052690,001440,066570,011780,011210,034220,139130,047050,022100,002380,010120,000720,086790,082740,035420,028050,036460,000240,006400,071970,004020,003030,042700,161390,029780",30,1.0,0.0,,0.1,10.0
2015-10-30,2015-11-02,2015-11-30,21,"006260,052690,005490,073240,010140,001440,204320,082740,034220,011780,066570,006400,139130,042660,036460,010120,000240,042700,028050,047050,071970,011210,035420,000720,004020,005940,034020,000660,161390,086790",30,1.0,0.0,,0.13333333333333333,10.0
2015-11-30,2015-12-01,2015-12-30,21,"006260,082740,005490,073240,052690,204320,010140,034220,011780,047050,069260,003030,042660,036460,071970,006400,011210,042700,009970,003490,000240,066570,004020,000720,034020,029780,028050,005940,035420,002030",30,1.0,0.0,,0.2,10.0
