signal_date,first_return_date,next_signal_date,holding_days,selected_tickers,selected_count,target_exposure,cash_weight,regime,turnover,transaction_cost_bps
2008-12-30,2009-01-02,2009-01-30,19,"051600,066970,068270,032640,004370,000100,000670,003240,090430,008730,006280,026960,007310,036570,017670,007660,002840,004990,039490,069260,033780,010120,001430,051900,011200,000240,003670,009240,006040,012750",30,1.0,0.0,,0.26666666666666666,10.0
2009-01-30,2009-02-02,2009-02-27,20,"066970,051600,068270,000670,036570,032640,039490,026960,008730,004370,017670,003670,000100,011070,006280,090430,010120,007660,003240,069260,004990,033780,000120,006260,034230,016360,010950,051900,017960,009150",30,1.0,0.0,,0.26666666666666666,10.0
2009-02-27,2009-03-02,2009-03-31,22,"066970,036570,068270,051600,039490,000670,011070,032640,026960,008730,004370,008930,003670,010120,017960,000100,000120,017670,007660,006280,009150,051910,069260,033780,090430,009420,009970,003230,034230,103140",30,1.0,0.0,,0.2,10.0
2009-03-31,2009-04-01,2009-04-30,22,"066970,068270,036570,039490,051600,007660,003230,004370,002840,009420,012450,009150,003670,008930,006280,026960,017960,000100,032640,090430,034230,000670,051910,021240,017670,009970,000120,011070,008730,033780",30,1.0,0.0,,0.1,10.0
2009-04-30,2009-05-04,2009-05-29,19,"066970,036570,068270,051600,003230,010130,103140,009420,000670,017960,009970,002840,000990,010120,093370,039490,006650,009830,008930,011070,012450,011790,047050,006260,022100,042700,003670,000880,034230,007660",30,1.0,0.0,,0.43333333333333335,10.0
2009-05-29,2009-06-01,2009-06-30,22,"036570,068270,066970,000990,011070,006650,017960,009420,028050,103140,010120,002840,006800,012450,010130,012330,009830,003230,007660,039490,051600,006400,000880,011790,009150,009970,000270,006260,051910,003670",30,1.0,0.0,,0.23333333333333334,10.0
2009-06-30,2009-07-01,2009-07-31,23,"036570,066970,011070,012450,000990,009420,010120,009150,086280,103140,017960,009970,006400,012330,028050,039490,010130,011790,000270,002840,051600,007660,068270,005380,005420,035420,006800,066570,011170,000120",30,1.0,0.0,,0.23333333333333334,10.0
2009-07-31,2009-08-03,2009-08-31,21,"011070,036570,012450,009150,009420,006650,066970,000990,103140,002840,010120,014680,012330,009970,017960,005830,066570,000270,005380,068270,009830,011170,011790,005420,039490,086280,004020,006400,069960,000660",30,1.0,0.0,,0.23333333333333334,10.0
2009-08-31,2009-09-01,2009-09-30,22,"011070,036570,012450,009420,006650,009150,103140,039490,006400,004020,000270,011170,009830,005420,005830,000990,000660,006280,029780,014680,005380,042700,010120,017960,066570,012330,024110,086280,066970,028050",30,1.0,0.0,,0.16666666666666666,10.0
2009-09-30,2009-10-01,2009-10-30,21,"012450,009150,036570,011070,006400,086280,009420,012330,006650,103140,006280,005380,000270,000240,010120,051910,005850,005420,086790,029780,024110,005830,010130,014680,035720,004020,066970,069260,051900,028050",30,1.0,0.0,,0.26666666666666666,10.0
2009-10-30,2009-11-02,2009-11-30,21,"103140,012450,009150,036570,012330,024110,005830,010130,005420,006400,010120,006280,009970,005380,086790,086280,051910,035720,011070,001450,000270,005850,028050,000240,006650,014680,004020,047050,030000,000670",30,1.0,0.0,,0.16666666666666666,10.0
2009-11-30,2009-12-01,2009-12-30,21,"009150,005850,012450,000270,012330,009970,010130,005380,035720,086280,051910,028050,103140,000660,105560,024110,000240,004020,069960,000210,023530,005830,006400,014680,086790,006650,055550,010120,009830,000880",30,1.0,0.0,,0.26666666666666666,10.0
2009-12-30,2010-01-04,2010-01-29,20,"009150,010130,009970,005380,000660,000270,005850,012450,035720,012330,051910,086280,103140,006400,002840,028050,004020,014680,000240,000880,010120,018880,009240,001040,005420,105560,001800,005830,003490,023530",30,1.0,0.0,,0.23333333333333334,10.0
2010-01-29,2010-02-01,2010-02-26,19,"009970,009150,035720,002840,005380,005850,000270,000660,014680,009240,012450,006400,022100,086280,051910,012330,001800,004020,010130,001040,010120,028050,007660,011170,051900,018880,036570,005830,051600,047050",30,1.0,0.0,,0.23333333333333334,10.0
2010-02-26,2010-03-02,2010-03-31,22,"035720,022100,000270,028050,009240,051600,002840,004020,005850,001040,011170,000660,010130,009150,047050,003490,005380,014680,009830,051900,097950,007660,001800,009970,006650,006400,051910,012450,012330,034020",30,1.0,0.0,,0.16666666666666666,10.0
2010-03-31,2010-04-01,2010-04-30,22,"005850,000270,007660,022100,035720,051600,009240,000660,002840,009970,003490,011170,051900,028050,001040,003670,030000,001800,009150,004020,005380,014680,024110,008770,034020,023530,010130,018880,009830,006040",30,1.0,0.0,,0.23333333333333334,10.0
2010-04-30,2010-05-03,2010-05-31,19,"005850,000270,009150,007660,000660,011170,051600,003490,035720,051910,034220,042700,009970,022100,011070,005380,018880,068270,051900,002840,009830,009240,001040,008770,003670,024110,004020,006400,009540,005930",30,1.0,0.0,,0.26666666666666666,10.0
2010-05-31,2010-06-01,2010-06-30,21,"005850,000270,009150,000660,051600,007660,005380,003490,051910,011170,011070,035720,003670,034220,002840,012330,042700,009240,034730,009830,011780,000990,009970,068270,014680,022100,051900,000240,004020,006400",30,1.0,0.0,,0.2,10.0
2010-06-30,2010-07-01,2010-07-30,22,"005850,000270,009150,003490,051600,003670,007660,051910,011780,011070,052690,034730,005380,012330,011170,018880,000660,035720,011790,103140,009830,022100,001800,002840,006400,000990,014680,051900,068270,042700",30,1.0,0.0,,0.16666666666666666,10.0
2010-07-30,2010-08-02,2010-08-31,22,"003670,005850,051910,011780,000270,051600,009150,011070,007660,011170,001800,018880,003490,103140,011790,086280,006650,012330,010130,012450,052690,010060,051900,036570,000990,034730,005380,006400,004000,042700",30,1.0,0.0,,0.23333333333333334,10.0
2010-08-31,2010-09-01,2010-09-30,19,"003670,011780,005850,103140,011170,009830,051910,010060,051600,006650,011790,000270,051900,010130,012330,008770,001800,086280,003490,036570,022100,012450,120110,018880,035720,001040,007660,011070,004000,001430",30,1.0,0.0,,0.23333333333333334,10.0
2010-09-30,2010-10-01,2010-10-29,21,"003670,011780,009830,005850,011170,011790,051600,103140,001800,008770,022100,010060,006650,001430,000270,051900,001040,036570,018880,010130,011200,012330,052690,003240,078930,002840,009540,035250,051910,086280",30,1.0,0.0,,0.23333333333333334,10.0
2010-10-29,2010-11-01,2010-11-30,22,"003670,005850,011780,011170,009830,011790,001430,000270,006650,078930,003240,010060,011200,103140,073240,009540,018880,051600,012330,036570,007660,035250,008770,001800,022100,042660,028050,002840,001040,017800",30,1.0,0.0,,0.16666666666666666,10.0
2010-11-30,2010-12-01,2010-12-30,22,"011780,011170,003670,009830,005850,000270,006650,009540,001430,003240,017800,078930,103140,011790,042660,028050,000150,068270,012330,035250,034730,011200,010060,051910,000210,005380,000670,002840,096770,009420",30,1.0,0.0,,0.3,10.0
2010-12-30,2011-01-03,2011-01-31,21,"011780,011170,003670,005850,009830,001430,009540,000270,103140,042660,068270,017800,003240,078930,028050,096770,010950,000210,006650,011790,010140,012330,035250,051910,034730,000670,009420,000150,000120,004000",30,1.0,0.0,,0.13333333333333333,10.0
2011-01-31,2011-02-01,2011-02-28,17,"017800,011780,001430,011170,000270,009830,042660,005850,009540,003670,068270,078930,010950,003240,011790,006650,103140,000120,000210,009420,010140,096770,028050,003030,010060,051910,000670,035250,012330,000150",30,1.0,0.0,,0.06666666666666667,10.0
2011-02-28,2011-03-02,2011-03-31,22,"011780,001430,005850,000270,017800,011170,000120,009540,006650,010950,009830,011790,078930,003030,068270,000990,042660,009420,103140,003240,096770,003670,002840,010130,012330,007660,010060,010140,028050,000210",30,1.0,0.0,,0.13333333333333333,10.0
2011-03-31,2011-04-01,2011-04-29,21,"011780,011170,001430,000270,010950,009420,005850,009830,000990,006650,017800,003030,011790,078930,009540,000120,010060,068270,034230,002840,093370,012330,010130,051910,003670,007660,001450,005380,096770,005830",30,1.0,0.0,,0.2,10.0
2011-04-29,2011-05-02,2011-05-31,20,"011780,010950,001430,000270,010060,011790,005850,011170,009830,093370,006650,003030,078930,017800,009420,005420,003670,009540,010130,034230,096770,051910,000990,000120,028050,068270,042660,007660,012330,010140",30,1.0,0.0,,0.13333333333333333,10.0
2011-05-31,2011-06-01,2011-06-30,21,"011780,010950,093370,006650,011170,001430,010060,009830,005850,003030,011790,042660,078930,005420,017800,000270,034230,096770,009540,010130,028050,010140,120110,003230,006040,003240,000240,069960,005380,012330",30,1.0,0.0,,0.23333333333333334,10.0
2011-06-30,2011-07-01,2011-07-29,21,"011780,093370,006650,005850,005420,001430,010950,011790,003030,009830,011170,034230,000270,003240,028050,042660,120110,003230,078930,010130,012330,017800,034730,010060,000240,068270,005380,036570,002840,006040",30,1.0,0.0,,0.13333333333333333,10.0
2011-07-29,2011-08-01,2011-08-31,22,"011780,034230,001430,003030,011790,093370,006650,010950,005420,009830,005850,068270,111770,000270,120110,011170,003670,005300,003240,028050,009420,001680,000670,036570,035720,012330,000240,010130,017800,069260",30,1.0,0.0,,0.26666666666666666,10.0
2011-08-31,2011-09-01,2011-09-30,20,"005420,001430,034230,001680,011780,006650,017800,011210,011790,068270,003030,003670,111770,000670,000270,010950,011170,028050,093370,005300,005850,120110,034730,097950,009420,069960,035720,036570,009970,009240",30,1.0,0.0,,0.2,10.0
2011-09-30,2011-10-04,2011-10-31,20,"005420,034230,111770,011780,001680,001430,068270,009240,011210,035720,017800,034730,003670,000670,036570,000270,009420,005300,001800,009970,007660,097950,028050,069960,003030,051900,030000,002790,008770,005830",30,1.0,0.0,,0.23333333333333334,10.0
2011-10-31,2011-11-01,2011-11-30,22,"111770,017800,009240,005420,001680,034230,035720,001430,001800,034730,011780,068270,030000,008770,000670,097950,036570,051900,086280,093370,003670,005300,009970,000270,090430,002790,006280,001450,035250,000240",30,1.0,0.0,,0.23333333333333334,10.0
2011-11-30,2011-12-01,2011-12-29,21,"111770,005420,017800,009240,093370,035720,007660,001680,009970,086280,034230,001800,011780,005300,000670,030000,001450,034730,001430,097950,008770,003670,002790,035420,051900,006280,036570,000240,033780,022100",30,1.0,0.0,,0.13333333333333333,10.0
2011-12-29,2012-01-02,2012-01-31,20,"111770,005420,009240,001800,001680,009970,003230,035720,093370,008770,007660,047810,034230,017800,052690,030000,086280,097950,036570,005300,002790,011780,003670,001450,005930,033780,051900,000670,000240,034730",30,1.0,0.0,,0.13333333333333333,10.0
2012-01-31,2012-02-01,2012-02-29,21,"111770,003230,001800,008770,009240,001680,034230,005420,009970,005930,033780,093370,000240,002790,052690,035720,097950,036460,007340,032640,030000,005300,051900,007660,000670,009420,047810,086280,036570,007310",30,1.0,0.0,,0.16666666666666666,10.0
2012-02-29,2012-03-02,2012-03-30,21,"003230,111770,001800,008770,005930,001680,009970,052690,009240,017960,005420,000670,003030,000660,011210,034230,002790,032640,000240,097950,000150,138040,030000,007340,014680,007310,004990,005300,051900,035420",30,1.0,0.0,,0.3,10.0
2012-03-30,2012-04-02,2012-04-30,20,"001800,003230,052690,003030,009970,001680,008770,111770,005930,017960,009240,005420,000670,002380,036460,007340,051600,000720,071050,011070,010140,011210,097950,000210,042660,039490,007310,010130,014680,002790",30,1.0,0.0,,0.36666666666666664,10.0
2012-04-30,2012-05-02,2012-05-31,21,"001800,008770,001680,005930,009970,111770,097950,051600,034230,051900,002030,007340,007310,009240,002790,033780,036460,003230,030000,035420,009150,086280,014820,039490,005380,032830,000660,052690,010140,017960",30,1.0,0.0,,0.4,10.0
2012-05-31,2012-06-01,2012-06-29,20,"001800,001680,008770,111770,034230,005930,039490,097950,009150,002790,003030,051900,007340,007310,002030,051600,068270,017960,002380,032830,012450,014820,011210,086280,000270,035420,071050,073240,005380,010140",30,1.0,0.0,,0.26666666666666666,10.0
2012-06-29,2012-07-02,2012-07-31,22,"001800,008770,034230,111770,002790,001680,003030,005930,051600,051900,068270,009970,012450,035420,073240,011210,009150,097950,039490,002030,007340,006040,010130,010140,000270,086280,011070,007310,003090,071050",30,1.0,0.0,,0.16666666666666666,10.0
2012-07-31,2012-08-01,2012-08-31,22,"034230,001800,002790,008770,009970,111770,051900,005930,006040,051600,035420,011210,012450,009150,086280,033780,001680,128940,007340,000270,030000,036460,003090,068270,018880,007310,005380,039490,002030,047050",30,1.0,0.0,,0.23333333333333334,10.0
2012-08-31,2012-09-03,2012-09-28,20,"002790,034230,001800,111770,008770,036460,005930,006040,032640,009150,051600,051900,035420,128940,011210,007310,009970,086280,012450,033780,014680,007340,001680,005380,073240,030000,002030,005300,068270,007070",30,1.0,0.0,,0.16666666666666666,10.0
2012-09-28,2012-10-02,2012-10-31,21,"002790,034230,036460,111770,007310,006040,051600,001800,001680,128940,017960,014680,004000,009970,073240,008770,007340,010130,000100,000120,011210,005930,086280,012750,030000,034220,006260,003030,002840,052690",30,1.0,0.0,,0.36666666666666664,10.0
2012-10-31,2012-11-01,2012-11-30,22,"034230,002790,036460,128940,006040,007310,001680,069620,007340,000100,051600,017960,111770,014680,000120,001800,138040,009970,002840,002030,003090,010130,001040,047050,034220,004000,071320,015760,068270,010120",30,1.0,0.0,,0.3333333333333333,10.0
2012-11-30,2012-12-03,2012-12-28,18,"036460,069620,128940,001680,034230,006040,000120,002790,138040,007310,008930,002030,007340,051600,034220,003090,014680,047050,000100,001800,071320,002840,001040,017960,000080,103140,010130,032640,078930,042700",30,1.0,0.0,,0.2,10.0
2012-12-28,2013-01-02,2013-01-31,22,"036460,128940,008930,069620,001680,002790,002030,138040,034230,006040,034220,003090,001040,002840,078930,014680,007310,001800,000120,007340,047050,051600,071320,005930,000100,007070,103140,017960,000080,010130",30,1.0,0.0,,0.06666666666666667,10.0
2013-01-31,2013-02-01,2013-02-28,19,"008930,001680,128940,069620,034230,001040,138040,036460,003090,002840,002030,006040,007310,002790,001800,000100,017960,111770,071320,007340,042700,051600,000080,000120,021240,097950,078930,005930,035250,004370",30,1.0,0.0,,0.2,10.0
2013-02-28,2013-03-04,2013-03-29,20,"128940,008930,069620,001680,034230,002840,001040,003090,002030,138040,036460,071320,006040,042700,000100,000080,002790,000120,001800,007310,111770,015760,005930,007340,035250,021240,017960,138930,026960,014680",30,1.0,0.0,,0.13333333333333333,10.0
2013-03-29,2013-04-01,2013-04-30,22,"008930,128940,001680,069620,002840,003090,001040,034230,002030,071320,007310,026960,042700,000080,000100,111770,138040,035250,036460,006040,015760,001800,021240,009970,017670,004370,023530,030000,068270,032640",30,1.0,0.0,,0.23333333333333334,10.0
2013-04-30,2013-05-02,2013-05-31,21,"008930,128940,069620,007310,001680,002840,003090,071320,001040,034230,026960,007660,042700,006040,111770,032640,000670,002030,008730,000100,018880,021240,004370,052690,007340,017960,009970,030000,017670,035250",30,1.0,0.0,,0.23333333333333334,10.0
2013-05-31,2013-06-03,2013-06-28,19,"008930,069620,007310,128940,002840,000670,009240,032640,001680,026960,042700,003090,021240,006040,017670,018880,008730,071320,034230,001040,003030,007660,002030,052690,138040,017960,007340,008770,111770,014680",30,1.0,0.0,,0.16666666666666666,10.0
2013-06-28,2013-07-01,2013-07-31,23,"008930,007310,069620,128940,009240,032640,042700,002840,026960,034230,001680,000670,018880,138040,006040,003090,002030,017670,008730,021240,071320,007660,007340,014680,008770,000660,035420,030000,111770,009970",30,1.0,0.0,,0.13333333333333333,10.0
2013-07-31,2013-08-01,2013-08-30,21,"008930,007310,069620,009240,032640,042700,000670,001680,026960,002840,128940,008730,138040,021240,007340,007660,034230,003090,002030,017670,008770,071320,018880,000240,006040,022100,000100,005420,003030,000660",30,1.0,0.0,,0.16666666666666666,10.0
2013-08-30,2013-09-02,2013-09-30,18,"008930,009240,069620,032640,007660,042700,026960,003090,007310,018880,008730,138040,002840,007340,008770,000670,002380,128940,001680,002030,017670,021240,034230,022100,000240,000100,071320,006400,006040,014680",30,1.0,0.0,,0.1,10.0
2013-09-30,2013-10-01,2013-10-31,21,"009240,008930,032640,007660,069620,003090,002380,018880,042700,026960,138040,002030,021240,007310,017670,002840,000240,006400,005420,008730,000670,022100,035420,042660,003240,007340,006650,008770,034230,128940",30,1.0,0.0,,0.16666666666666666,10.0
2013-10-31,2013-11-01,2013-11-29,21,"009240,008930,018880,002030,069620,032640,042700,000240,003090,002380,138040,006400,007660,042660,035420,006650,021240,003240,161390,009830,026960,017670,005420,000210,066970,008770,010060,005380,000880,068270",30,1.0,0.0,,0.26666666666666666,10.0
2013-11-29,2013-12-02,2013-12-30,20,"009240,006650,069620,042700,042660,002030,003090,000240,035420,002380,008930,036570,018880,009540,021240,138040,161390,009830,034730,006400,026960,011170,003240,000880,139480,004170,010060,000210,005380,017670",30,1.0,0.0,,0.2,10.0
2013-12-30,2014-01-02,2014-01-29,20,"035420,009240,002030,006650,003090,036570,069620,138040,002380,042660,071970,011170,008930,034230,034730,021240,007310,007660,018880,009540,003240,139480,017960,026960,010060,001680,009830,042700,008770,161390",30,1.0,0.0,,0.23333333333333334,10.0
2014-01-29,2014-02-03,2014-02-28,20,"035420,002030,009240,138040,006650,002380,003090,000660,018880,003240,036570,008770,034230,069620,021240,008930,007310,034730,139480,026960,030000,042660,081660,000880,002790,011170,005850,161390,012330,003230",30,1.0,0.0,,0.26666666666666666,10.0
2014-02-28,2014-03-03,2014-03-31,21,"009240,035420,138040,002030,006650,034230,002380,007310,008770,003090,000660,008930,081660,003230,003240,034730,036570,073240,018880,001680,069620,010060,012750,002790,021240,008730,139480,047810,086280,161390",30,1.0,0.0,,0.23333333333333334,10.0
2014-03-31,2014-04-01,2014-04-30,22,"009240,138040,035420,006650,002380,008770,002030,034730,034230,018880,012750,180640,081660,021240,002790,090430,008730,000660,014680,086280,047810,003090,003240,003230,051600,015760,042700,011070,036570,007310",30,1.0,0.0,,0.23333333333333334,10.0
2014-04-30,2014-05-02,2014-05-30,19,"009240,138040,090430,002380,002030,034230,021240,035420,034730,008770,002790,012750,005850,006650,161890,018880,042700,015760,081660,000660,068270,051600,003030,047810,011070,180640,014820,003240,005830,003230",30,1.0,0.0,,0.2,10.0
2014-05-30,2014-06-02,2014-06-30,19,"009240,002790,002030,034230,042700,090430,011070,138040,002380,021240,068270,180640,008770,035420,120110,000660,161890,018880,003030,034730,015760,051600,086280,001040,001680,003230,003090,010130,014820,006650",30,1.0,0.0,,0.2,10.0
2014-06-30,2014-07-01,2014-07-31,23,"002790,009240,090430,161890,002380,011070,002030,034230,021240,034730,035420,008770,120110,138040,068270,000660,180640,086280,010130,014820,001680,008930,003030,042700,018880,001040,035720,005850,081660,015760",30,1.0,0.0,,0.13333333333333333,10.0
2014-07-31,2014-08-01,2014-08-29,20,"009240,002790,161890,090430,035720,011070,002380,000660,047040,035420,034730,001680,014820,008770,021240,034230,002030,018880,007310,120110,005850,042700,097950,051600,086280,000120,015760,001430,010130,033780",30,1.0,0.0,,0.23333333333333334,10.0
2014-08-29,2014-09-01,2014-09-30,19,"002790,009240,161890,090430,035720,014820,034730,007310,008770,111770,034230,001680,001040,011070,002380,018880,000660,021240,029780,097950,086280,024110,001430,005300,000120,138040,051600,035420,081660,033780",30,1.0,0.0,,0.23333333333333334,10.0
2014-09-30,2014-10-01,2014-10-31,21,"002790,161890,014820,090430,009240,035720,034730,111770,007310,008770,000120,180640,086280,005300,002380,097950,001680,029780,001040,009970,002030,026960,138040,081660,071050,051600,000660,011070,042700,024110",30,1.0,0.0,,0.2,10.0
2014-10-31,2014-11-03,2014-11-28,20,"014820,002790,161890,090430,009240,035720,034730,000120,111770,009970,138040,007310,081660,001040,008770,051600,097950,071050,015760,026960,047810,180640,192820,002380,029780,002030,001430,017670,003090,000660",30,1.0,0.0,,0.2,10.0
2014-11-28,2014-12-01,2014-12-30,21,"014820,002790,090430,009240,000120,035720,034730,180640,161890,051600,071050,138040,111770,009970,007310,001040,047810,026960,017800,003090,081660,005940,015760,034220,003490,010130,014680,006800,097950,029780",30,1.0,0.0,,0.23333333333333334,10.0
2014-12-30,2015-01-02,2015-01-30,21,"014820,090430,000120,002790,009240,017800,180640,014680,034730,003490,138040,051600,026960,047810,071050,051900,111770,001040,035720,088350,015760,000990,081660,161890,042700,009970,003090,034220,010130,005940",30,1.0,0.0,,0.13333333333333333,10.0
2015-01-30,2015-02-02,2015-02-27,17,"014820,009240,090430,002790,000120,014680,017800,034730,003490,180640,047810,111770,138040,035720,051600,042700,161890,051900,026960,081660,032640,017670,001040,071050,009970,015760,088350,007310,034220,000810",30,1.0,0.0,,0.13333333333333333,10.0
2015-02-27,2015-03-02,2015-03-31,22,"014820,009240,090430,014680,002790,017800,026960,003490,161890,138040,068270,047810,042700,000120,180640,051600,051900,034730,035720,039490,017670,032640,071050,006650,192820,008930,007070,128940,009970,001040",30,1.0,0.0,,0.23333333333333334,10.0
2015-03-31,2015-04-01,2015-04-30,22,"009240,002790,090430,017800,014820,008930,014680,138040,128940,068270,051900,026960,161890,047810,003490,006650,009150,051600,000120,180640,039490,010950,005940,071050,001800,006280,007310,007660,016360,006800",30,1.0,0.0,,0.3,10.0
2015-04-30,2015-05-04,2015-05-29,18,"008930,014820,128940,014680,090430,002790,006650,017800,068270,009240,161890,026960,138040,047810,001800,039490,006800,011170,192820,010950,051900,071050,093370,007070,005940,003490,000120,000880,009150,011790",30,1.0,0.0,,0.2,10.0
2015-05-29,2015-06-01,2015-06-30,22,"128940,008930,014820,006650,014680,090430,009240,002790,161890,192820,000990,068270,009420,047810,026960,138040,039490,006800,007070,017800,007310,051900,005300,071050,001040,006280,011170,000100,010950,000880",30,1.0,0.0,,0.23333333333333334,10.0
2015-06-30,2015-07-01,2015-07-31,23,"128940,008930,014820,009420,014680,000990,009240,006650,161890,090430,047810,017800,002790,192820,003090,068270,001040,138040,007070,026960,006280,069620,039490,000880,005300,007310,051900,006800,051600,000100",30,1.0,0.0,,0.1,10.0
2015-07-31,2015-08-03,2015-08-31,20,"014820,008930,128940,000990,009420,006650,009240,014680,047810,007070,003090,192820,068270,090430,161890,002790,138040,026960,006280,001040,000880,017800,069620,000100,011170,007310,006800,009830,051600,034730",30,1.0,0.0,,0.1,10.0
2015-08-31,2015-09-01,2015-09-30,20,"008930,014820,128940,000990,009420,007070,009240,047810,006650,014680,192820,161890,003090,026960,001040,007310,138040,006280,090430,002790,000100,068270,017800,051900,004370,011170,051600,000880,036570,034730",30,1.0,0.0,,0.1,10.0
2015-09-30,2015-10-01,2015-10-30,21,"008930,014820,009420,000990,128940,007070,009240,014680,007310,192820,006650,047810,161890,003090,001040,026960,004370,138040,009830,011170,051600,090430,000100,002790,005300,004170,093370,006280,051900,036570",30,1.0,0.0,,0.13333333333333333,10.0
2015-10-30,2015-11-02,2015-11-30,21,"008930,014820,128940,009420,000990,007070,007310,047810,009830,004370,009240,161890,006650,014680,192820,012450,001040,003090,000100,093370,011170,138040,005830,051910,001450,066970,012750,026960,033780,051900",30,1.0,0.0,,0.23333333333333334,10.0
2015-11-30,2015-12-01,2015-12-30,21,"128940,008930,009420,007070,007310,014820,047810,066970,004370,068270,009830,006650,009240,051900,051910,000990,001450,026960,192820,005830,012450,000100,012750,161890,090430,018880,010950,093370,009150,138040",30,1.0,0.0,,0.16666666666666666,10.0
