signal_date,first_return_date,next_signal_date,holding_days,selected_tickers,selected_count,target_exposure,cash_weight,regime,turnover,transaction_cost_bps
2010-05-31,2010-06-01,2010-06-30,21,"068270,003670,035720,026960,066970,034230,071320,022100,000990,005850,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,005940,011170,088350,032830,042660",30,1.0,0.0,,0.03333333333333333,10.0
2010-06-30,2010-07-01,2010-07-30,22,"003670,068270,035720,026960,066970,034230,071320,022100,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660,000270,000210,003490",30,1.0,0.0,,0.1,10.0
2010-07-30,2010-08-02,2010-08-31,22,"003670,068270,035720,066970,026960,034230,071320,022100,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660,000270,000210,003490",30,1.0,0.0,,0.0,10.0
2010-08-31,2010-09-01,2010-09-30,19,"003670,066970,035720,068270,034230,026960,071320,022100,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660,000270,000210,003490",30,1.0,0.0,,0.0,10.0
2010-09-30,2010-10-01,2010-10-29,21,"003670,066970,068270,081660,071320,022100,026960,035720,034230,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660,000270,000210",30,1.0,0.0,,0.03333333333333333,10.0
2010-10-29,2010-11-01,2010-11-30,22,"003670,026960,068270,081660,066970,022100,035720,071320,034230,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660,000270,000210",30,1.0,0.0,,0.0,10.0
2010-11-30,2010-12-01,2010-12-30,22,"003670,066970,068270,081660,035720,022100,026960,071320,034230,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660,000270,000210",30,1.0,0.0,,0.0,10.0
2010-12-30,2011-01-03,2011-01-31,21,"068270,034230,003670,035720,081660,022100,071320,066970,026960,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660,000270,000210",30,1.0,0.0,,0.0,10.0
2011-01-31,2011-02-01,2011-02-28,17,"068270,034230,082740,003670,081660,022100,035720,071320,026960,066970,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660,000270",30,1.0,0.0,,0.03333333333333333,10.0
2011-02-28,2011-03-02,2011-03-31,22,"068270,071320,082740,022100,003670,081660,011210,066970,026960,034230,035720,000990,003240,001680,015760,006650,001430,007660,007340,103140,017800,003030,002030,028670,011780,009830,071970,011170,088350,042660",30,1.0,0.0,,0.03333333333333333,10.0
2011-03-31,2011-04-01,2011-04-29,21,"035720,082740,003670,066970,011210,022100,034230,026960,068270,003030,005420,015760,007340,001680,006650,003240,036460,071320,088350,008730,032640,004370,007310,000990,111770,002380,007660,005300,024110,006040",30,1.0,0.0,,0.36666666666666664,10.0
2011-04-29,2011-05-02,2011-05-31,20,"035720,082740,003670,066970,011210,022100,034230,026960,068270,003030,005420,015760,007340,001680,006650,003240,036460,071320,088350,008730,032640,004370,007310,000990,111770,002380,007660,005300,024110,006040",30,1.0,0.0,,0.0,10.0
2011-05-31,2011-06-01,2011-06-30,21,"035720,068270,003670,022100,011210,066970,082740,026960,034230,003030,005420,015760,007340,001680,006650,003240,036460,071320,088350,008730,032640,004370,007310,000990,111770,002380,007660,005300,024110,006040",30,1.0,0.0,,0.0,10.0
2011-06-30,2011-07-01,2011-07-29,21,"035720,047810,022100,003670,011210,066970,082740,068270,026960,034230,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660,005300",30,1.0,0.0,,0.1,10.0
2011-07-29,2011-08-01,2011-08-31,22,"035720,047810,082740,003670,011210,022100,066970,026960,068270,034230,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660,005300",30,1.0,0.0,,0.0,10.0
2011-08-31,2011-09-01,2011-09-30,20,"003670,047810,066970,035720,022100,082740,026960,011210,068270,034230,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660,005300",30,1.0,0.0,,0.0,10.0
2011-09-30,2011-10-04,2011-10-31,20,"035720,047810,066970,034230,022100,082740,011210,026960,068270,003670,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660,005300",30,1.0,0.0,,0.0,10.0
2011-10-31,2011-11-01,2011-11-30,22,"035720,047810,066970,068270,082740,011210,022100,026960,003670,034230,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660,005300",30,1.0,0.0,,0.0,10.0
2011-11-30,2011-12-01,2011-12-29,21,"035720,047810,066970,003670,082740,011210,068270,034230,026960,022100,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660,005300",30,1.0,0.0,,0.0,10.0
2011-12-29,2012-01-02,2012-01-31,20,"035720,068270,066970,011210,003670,047810,082740,007070,026960,034230,022100,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660",30,1.0,0.0,,0.03333333333333333,10.0
2012-01-31,2012-02-01,2012-02-29,21,"035720,068270,066970,082740,034230,047810,011210,022100,007070,026960,003670,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660",30,1.0,0.0,,0.0,10.0
2012-02-29,2012-03-02,2012-03-30,21,"035720,022100,047810,066970,003670,068270,082740,034230,011210,007070,026960,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660",30,1.0,0.0,,0.0,10.0
2012-03-30,2012-04-02,2012-04-30,20,"026960,034230,047810,066970,007070,082740,068270,022100,011210,003670,035720,003030,005420,015760,138040,007340,001680,006650,003240,036460,071320,005940,008730,032640,004370,007310,000990,111770,002380,007660",30,1.0,0.0,,0.0,10.0
2012-04-30,2012-05-02,2012-05-31,21,"034230,026960,068270,035720,003670,022100,066970,015760,028670,003030,138040,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,005940,000210,069620,103140,002380,001440,066570,002840",30,1.0,0.0,,0.43333333333333335,10.0
2012-05-31,2012-06-01,2012-06-29,20,"068270,034230,026960,003670,035720,022100,066970,015760,028670,003030,138040,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,005940,000210,069620,103140,002380,001440,066570,002840",30,1.0,0.0,,0.0,10.0
2012-06-29,2012-07-02,2012-07-31,22,"034230,068270,026960,003670,035720,022100,066970,015760,028670,003030,138040,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,005940,000210,069620,103140,002380,001440,066570,002840",30,1.0,0.0,,0.0,10.0
2012-07-31,2012-08-01,2012-08-31,22,"034230,068270,003670,026960,035720,022100,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.06666666666666667,10.0
2012-08-31,2012-09-03,2012-09-28,20,"034230,068270,003670,035720,026960,022100,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.0,10.0
2012-09-28,2012-10-02,2012-10-31,21,"034230,003670,068270,035720,026960,022100,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.0,10.0
2012-10-31,2012-11-01,2012-11-30,22,"034230,003670,068270,026960,035720,022100,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.0,10.0
2012-11-30,2012-12-03,2012-12-28,18,"034230,026960,003670,068270,035720,022100,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.0,10.0
2012-12-28,2013-01-02,2013-01-31,22,"026960,034230,003670,068270,022100,035720,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.0,10.0
2013-01-31,2013-02-01,2013-02-28,19,"034230,026960,068270,003670,035720,022100,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.0,10.0
2013-02-28,2013-03-04,2013-03-29,20,"026960,034230,068270,003670,035720,022100,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.0,10.0
2013-03-29,2013-04-01,2013-04-30,22,"026960,068270,034230,003670,035720,022100,066970,015760,028670,003030,024110,034220,003240,036460,011070,007340,002030,071970,008730,000990,030200,000210,069620,103140,002380,001440,066570,002840,042660,007310",30,1.0,0.0,,0.0,10.0
2013-04-30,2013-05-02,2013-05-31,21,"026960,034230,068270,003670,035720,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340,030200",30,1.0,0.0,,0.3,10.0
2013-05-31,2013-06-03,2013-06-28,19,"026960,034230,035720,003670,068270,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340,030200",30,1.0,0.0,,0.0,10.0
2013-06-28,2013-07-01,2013-07-31,23,"026960,034230,003670,035720,068270,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340,030200",30,1.0,0.0,,0.0,10.0
2013-07-31,2013-08-01,2013-08-30,21,"026960,068270,034230,003670,035720,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340,030200",30,1.0,0.0,,0.0,10.0
2013-08-30,2013-09-02,2013-09-30,18,"026960,003670,034230,035720,068270,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340,030200",30,1.0,0.0,,0.0,10.0
2013-09-30,2013-10-01,2013-10-31,21,"026960,003670,035720,068270,034230,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340,030200",30,1.0,0.0,,0.0,10.0
2013-10-31,2013-11-01,2013-11-29,21,"068270,026960,035720,003670,034230,022100,064350,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340",30,1.0,0.0,,0.03333333333333333,10.0
2013-11-29,2013-12-02,2013-12-30,20,"068270,026960,035720,003670,034230,064350,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340",30,1.0,0.0,,0.0,10.0
2013-12-30,2014-01-02,2014-01-29,20,"034230,026960,003670,035720,064350,068270,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340",30,1.0,0.0,,0.0,10.0
2014-01-29,2014-02-03,2014-02-28,20,"034230,026960,035720,003670,064350,068270,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340",30,1.0,0.0,,0.0,10.0
2014-02-28,2014-03-03,2014-03-31,21,"034230,026960,003670,035720,064350,068270,022100,066970,006650,015760,028670,003240,005420,071320,024110,032640,003030,000210,008730,000990,002380,029780,001430,036460,004020,006400,023530,001440,002030,007340",30,1.0,0.0,,0.0,10.0
2014-03-31,2014-04-01,2014-04-30,22,"034230,026960,035720,003670,022100,068270,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730,000210,029780",30,1.0,0.0,,0.36666666666666664,10.0
2014-04-30,2014-05-02,2014-05-30,19,"034230,068270,022100,003670,035720,026960,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730,000210,029780",30,1.0,0.0,,0.0,10.0
2014-05-30,2014-06-02,2014-06-30,19,"034230,068270,035720,003670,022100,026960,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730,000210,029780",30,1.0,0.0,,0.0,10.0
2014-06-30,2014-07-01,2014-07-31,23,"034230,035720,003670,068270,026960,022100,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730,000210,029780",30,1.0,0.0,,0.0,10.0
2014-07-31,2014-08-01,2014-08-29,20,"035720,034230,026960,003670,022100,068270,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730,000210,029780",30,1.0,0.0,,0.0,10.0
2014-08-29,2014-09-01,2014-09-30,19,"035720,034230,026960,003670,022100,068270,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730,000210,029780",30,1.0,0.0,,0.0,10.0
2014-09-30,2014-10-01,2014-10-31,21,"035720,026960,034230,003670,022100,068270,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730,000210,029780",30,1.0,0.0,,0.0,10.0
2014-10-31,2014-11-03,2014-11-28,20,"035720,026960,003670,034230,022100,068270,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730,000210,029780",30,1.0,0.0,,0.0,10.0
2014-11-28,2014-12-01,2014-12-30,21,"035720,026960,003670,034230,022100,112610,018260,068270,066970,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040,008730",30,1.0,0.0,,0.06666666666666667,10.0
2014-12-30,2015-01-02,2015-01-30,21,"026960,018260,035720,028260,068270,066970,034230,112610,003670,022100,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040",30,1.0,0.0,,0.03333333333333333,10.0
2015-01-30,2015-02-02,2015-02-27,17,"026960,018260,035720,028260,068270,066970,112610,034230,022100,003670,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040",30,1.0,0.0,,0.0,10.0
2015-02-27,2015-03-02,2015-03-31,22,"026960,018260,022100,028260,034230,066970,112610,003670,068270,035720,028670,003030,036460,030200,003490,024110,071320,001430,006800,103140,082740,005420,034020,000120,002030,017800,004020,180640,005490,047040",30,1.0,0.0,,0.0,10.0
2015-03-31,2015-04-01,2015-04-30,22,"068270,026960,003670,022100,066970,034230,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790,015760",30,1.0,0.0,,0.36666666666666664,10.0
2015-04-30,2015-05-04,2015-05-29,18,"068270,026960,022100,003670,066970,034230,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790,015760",30,1.0,0.0,,0.0,10.0
2015-05-29,2015-06-01,2015-06-30,22,"068270,026960,003670,022100,034230,066970,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790,015760",30,1.0,0.0,,0.0,10.0
2015-06-30,2015-07-01,2015-07-31,23,"068270,026960,003670,022100,066970,034230,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790,015760",30,1.0,0.0,,0.0,10.0
2015-07-31,2015-08-03,2015-08-31,20,"068270,026960,003670,022100,066970,034230,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790,015760",30,1.0,0.0,,0.0,10.0
2015-08-31,2015-09-01,2015-09-30,20,"068270,026960,003670,022100,034230,066970,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790,015760",30,1.0,0.0,,0.0,10.0
2015-09-30,2015-10-01,2015-10-30,21,"068270,026960,022100,003670,066970,034230,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790,015760",30,1.0,0.0,,0.0,10.0
2015-10-30,2015-11-02,2015-11-30,21,"068270,026960,003670,022100,066970,079550,035720,034230,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790",30,1.0,0.0,,0.03333333333333333,10.0
2015-11-30,2015-12-01,2015-12-30,21,"068270,026960,066970,003670,022100,079550,035720,034230,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790",30,1.0,0.0,,0.0,10.0
2015-12-30,2016-01-04,2016-01-29,20,"068270,066970,003670,026960,022100,079550,035720,034230,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790",30,1.0,0.0,,0.0,10.0
2016-01-29,2016-02-01,2016-02-29,18,"068270,003670,022100,026960,079550,066970,034230,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790",30,1.0,0.0,,0.0,10.0
2016-02-29,2016-03-02,2016-03-31,22,"068270,022100,003670,079550,026960,066970,034230,035720,071970,005420,028670,071320,003030,000210,034020,009540,003240,006650,004020,082740,103140,023530,001430,024110,009830,030200,006400,012450,005490,011790",30,1.0,0.0,,0.0,10.0
2016-03-31,2016-04-01,2016-04-29,20,"068270,192080,026960,035720,003670,034230,022100,066970,028050,082740,023530,003030,009540,071320,034020,010140,005420,004020,005490,010060,015760,024110,073240,003490,001430,000720,006400,064350,103140,030200",30,1.0,0.0,,0.3,10.0
2016-04-29,2016-05-02,2016-05-31,20,"068270,192080,026960,035720,022100,034230,003670,066970,028050,082740,023530,003030,009540,071320,034020,010140,005420,004020,005490,010060,015760,024110,073240,003490,001430,000720,006400,064350,103140,030200",30,1.0,0.0,,0.0,10.0
