signal_date,first_return_date,next_signal_date,holding_days,selected_tickers,selected_count,target_exposure,cash_weight,regime,turnover,transaction_cost_bps
2009-08-31,2009-09-01,2009-09-30,22,"035720,003090,010130,002790,069620,055550,023530,035250,005420,007340,033780,005490,009970,014680,003670,003030,007310,012330,068270,026960,001680,030200,004000,004020,003550,006040,071970,005300,006400,028670",30,1.0,0.0,,0.1,10.0
2009-09-30,2009-10-01,2009-10-30,21,"003090,002790,003670,014680,007310,009970,055550,023530,012330,033780,003030,035720,017960,010130,003550,011200,004990,005420,004000,005490,069620,026960,007340,001680,017670,005850,004020,006400,071970,000120",30,1.0,0.0,,0.2,10.0
2009-10-30,2009-11-02,2009-11-30,21,"003240,055550,004990,017960,000120,011200,033780,017670,035720,003550,032640,002790,066970,000670,005490,007340,012330,086790,029780,026960,003670,000080,035250,007310,003030,028050,010950,001680,035420,030000",30,1.0,0.0,,0.4,10.0
2009-11-30,2009-12-01,2009-12-30,21,"071970,000120,017960,004990,003240,003030,017670,033780,055550,066970,005490,002790,032640,026960,000670,003670,011200,007340,003230,029780,035720,010950,005300,030200,035250,000080,012750,009540,000150,016360",30,1.0,0.0,,0.26666666666666666,10.0
2009-12-30,2010-01-04,2010-01-29,20,"071970,000120,017960,003030,033780,017670,005490,000670,003240,004990,003670,055550,002790,035720,030200,007340,032640,026960,029780,005300,000080,003230,003090,009540,034220,003550,066970,016360,069620,012750",30,1.0,0.0,,0.13333333333333333,10.0
2010-01-29,2010-02-01,2010-02-26,19,"071970,000120,003030,017960,033780,003090,003670,003240,003550,003230,005490,017670,026960,017800,034220,034230,055550,008730,029780,000670,032640,009540,000080,030200,000810,010950,005420,005300,069620,010060",30,1.0,0.0,,0.23333333333333334,10.0
2010-02-26,2010-03-02,2010-03-31,22,"071970,003030,000120,017960,003090,003550,003230,017800,034230,033780,003670,026960,002790,000810,012750,003240,034220,004990,068270,010060,008730,005420,010950,017670,005300,000080,009540,011790,069620,032640",30,1.0,0.0,,0.16666666666666666,10.0
2010-03-31,2010-04-01,2010-04-30,22,"000120,003090,071970,003240,003030,003230,068270,078930,034230,033780,066970,017960,005420,011790,010060,026960,003670,012750,009540,008730,000810,039490,002790,005300,016360,017670,069620,035250,001040,004990",30,1.0,0.0,,0.2,10.0
2010-04-30,2010-05-03,2010-05-31,19,"000120,003240,071970,003090,003030,033780,003230,068270,034230,078930,005420,000080,026960,017960,010060,011790,002790,012750,066970,009540,008730,003670,039490,035250,000810,001040,005300,016360,069620,000100",30,1.0,0.0,,0.06666666666666667,10.0
2010-05-31,2010-06-01,2010-06-30,21,"000120,003090,003240,017960,071970,000080,033780,078930,034230,016360,000100,068270,005420,002790,026960,005490,002380,011790,066970,008930,017800,006260,010060,039490,003030,000810,017670,008730,035250,069260",30,1.0,0.0,,0.23333333333333334,10.0
2010-06-30,2010-07-01,2010-07-30,22,"003090,000120,003240,033780,000080,017960,078930,069620,034230,071050,000100,005420,002790,002380,068270,010060,006260,008930,071970,066970,005490,017800,026960,069260,000880,003030,035250,008730,012750,066570",30,1.0,0.0,,0.16666666666666666,10.0
2010-07-30,2010-08-02,2010-08-31,22,"003090,069620,003240,033780,017960,000080,000120,078930,034230,000100,071050,066970,005420,002380,006260,002790,010060,071970,069260,068270,008930,000880,005490,026960,017800,066570,000210,010120,035250,017670",30,1.0,0.0,,0.1,10.0
2010-08-31,2010-09-01,2010-09-30,19,"003090,069620,008930,033780,000080,003240,000120,002380,034230,005420,006260,002790,066970,000100,078930,010060,000880,005490,017960,003230,066570,071320,008730,010120,026960,071050,111770,035250,036460,000210",30,1.0,0.0,,0.16666666666666666,10.0
2010-09-30,2010-10-01,2010-10-29,21,"003090,008930,069620,000080,033780,002380,006260,003240,034230,002790,000880,078930,000120,000100,017960,006280,010060,010120,111770,026960,005490,008730,009970,003230,036460,071320,000210,002030,071050,017670",30,1.0,0.0,,0.13333333333333333,10.0
2010-10-29,2010-11-01,2010-11-30,22,"003090,008930,000080,069620,002380,006260,006280,033780,000880,034230,002790,010120,017960,009970,005490,111770,008730,078930,000100,071320,003230,000210,026960,000720,000120,002030,004370,047040,032640,017670",30,1.0,0.0,,0.13333333333333333,10.0
2010-11-30,2010-12-01,2010-12-30,22,"003090,008930,006260,002380,069620,000080,000880,004370,017960,009970,002790,010120,005490,034230,111770,033780,071320,008730,003230,002030,078930,026960,032640,000210,017670,036460,000720,000100,069260,000120",30,1.0,0.0,,0.06666666666666667,10.0
2010-12-30,2011-01-03,2011-01-31,21,"003090,008930,069620,006260,002380,004370,000880,005490,009970,017960,000080,111770,071320,010120,033780,002030,002790,032640,003230,066970,026960,078930,007310,017670,066570,036460,000720,000210,000100,034230",30,1.0,0.0,,0.1,10.0
2011-01-31,2011-02-01,2011-02-28,17,"008930,003090,069620,032640,017960,066970,033780,009970,071320,003230,000080,007310,026960,002030,128940,000880,002380,006260,066570,078930,036460,008730,034220,004370,035720,005490,036570,097950,017670,005300",30,1.0,0.0,,0.23333333333333334,10.0
2011-02-28,2011-03-02,2011-03-31,22,"008930,003090,017960,032640,069620,051600,066970,033780,000080,009970,007310,026960,035250,003230,002030,036460,071320,008730,030200,006260,128940,001040,002790,034220,004370,066570,010120,002380,017670,005490",30,1.0,0.0,,0.2,10.0
2011-03-31,2011-04-01,2011-04-29,21,"008930,032640,033780,036460,035720,086790,009970,051600,030200,035250,017960,026960,000660,097950,066970,006280,017670,021240,008730,007310,034020,000100,015760,012450,071050,002030,000080,035420,005490,029780",30,1.0,0.0,,0.43333333333333335,10.0
2011-04-29,2011-05-02,2011-05-31,20,"032640,033780,008930,036460,035720,030200,009970,035250,026960,021240,017670,000660,008730,051600,066970,097950,007310,071050,011070,009150,000100,034020,086790,006280,012450,069620,028670,029780,035420,017960",30,1.0,0.0,,0.13333333333333333,10.0
2011-05-31,2011-06-01,2011-06-30,21,"032640,033780,071050,008930,011070,028670,000100,035720,009150,030200,036460,086790,026960,017670,009970,051600,066970,008730,035250,021240,034020,097950,000660,052690,007310,012750,069620,022100,006280,012450",30,1.0,0.0,,0.1,10.0
2011-06-30,2011-07-01,2011-07-29,21,"008930,032640,033780,011070,030200,035720,009150,028670,086790,000100,026960,051600,042700,017670,066970,069620,052690,036460,000660,034020,006800,008730,021240,012750,032830,035250,005490,005930,007310,022100",30,1.0,0.0,,0.16666666666666666,10.0
2011-07-29,2011-08-01,2011-08-31,22,"008930,032640,033780,017670,030200,086790,028670,000660,011070,042700,035720,000100,066970,052690,026960,069620,051600,009150,022100,036460,006800,034020,021240,008730,012750,005490,032830,035250,034220,006280",30,1.0,0.0,,0.06666666666666667,10.0
2011-08-31,2011-09-01,2011-09-30,20,"000660,009150,032640,011070,086790,000100,033780,034220,042700,003550,017670,030200,051910,005930,010060,006800,012450,028670,022100,066570,026960,004000,005490,035720,052690,069620,008730,036460,010120,066970",30,1.0,0.0,,0.26666666666666666,10.0
2011-09-30,2011-10-04,2011-10-31,20,"086790,000100,000660,009150,033780,011070,042700,032640,029780,022100,006800,069620,026960,030200,017670,004000,008930,005490,034220,003550,010060,052690,005930,066970,009540,035720,008730,006040,051910,002380",30,1.0,0.0,,0.16666666666666666,10.0
2011-10-31,2011-11-01,2011-11-30,22,"086790,000660,000100,026960,042700,033780,009150,011070,029780,006800,030200,032640,006040,017670,004000,034220,005930,010060,069620,008930,005490,003550,066970,002030,051910,008730,009540,035720,052690,002380",30,1.0,0.0,,0.03333333333333333,10.0
2011-11-30,2011-12-01,2011-12-29,21,"086790,000660,029780,000100,026960,069620,042700,033780,009150,030200,011070,006800,006040,004000,032640,017670,068270,008930,002030,005930,003240,005490,034220,010060,003550,009540,051910,004170,008730,035720",30,1.0,0.0,,0.1,10.0
2011-12-29,2012-01-02,2012-01-31,20,"086790,000660,069620,029780,042700,026960,000100,033780,030200,009150,006040,011070,008930,006800,068270,032640,007070,004000,003240,017670,005930,005490,010060,009540,003550,034220,002030,035720,004170,032830",30,1.0,0.0,,0.06666666666666667,10.0
2012-01-31,2012-02-01,2012-02-29,21,"086790,000660,029780,026960,042700,069620,006040,009150,068270,003240,004000,000100,011070,006800,005490,005930,007070,008930,009540,033780,030200,032830,009970,003550,034220,003670,035720,051910,004170,010060",30,1.0,0.0,,0.1,10.0
2012-02-29,2012-03-02,2012-03-30,21,"086790,000660,029780,042700,026960,069620,006040,068270,009150,003240,004000,003670,035720,008930,005490,007070,071320,000100,009540,003550,002840,034220,033780,032830,023530,138040,006260,006280,016360,030200",30,1.0,0.0,,0.23333333333333334,10.0
2012-03-30,2012-04-02,2012-04-30,20,"086790,000660,029780,042700,026960,003670,069620,006040,003240,068270,004000,071320,002840,008930,005490,035720,007070,006280,009150,138040,009540,023530,000100,030200,016360,003550,033780,006260,034220,009970",30,1.0,0.0,,0.03333333333333333,10.0
2012-04-30,2012-05-02,2012-05-31,21,"003670,069620,071320,004170,003240,026960,068270,030200,006040,035720,071970,008930,002840,004000,023530,009970,010060,003550,138040,055550,016360,006260,042700,029780,012450,017670,078930,082740,005490,001430",30,1.0,0.0,,0.3,10.0
2012-05-31,2012-06-01,2012-06-29,20,"069620,003240,003670,004170,071320,026960,030200,035720,071970,006040,023530,028670,001430,029780,010060,068270,009970,017670,082740,000880,002840,055550,006260,012450,078930,004000,008930,005490,005380,051910",30,1.0,0.0,,0.13333333333333333,10.0
2012-06-29,2012-07-02,2012-07-31,22,"003670,069620,003240,004170,071320,035720,026960,030200,071970,001430,023530,029780,028670,006040,082740,009970,068270,010060,000880,017670,002840,055550,012450,006260,078930,004000,008930,005490,010130,005380",30,1.0,0.0,,0.03333333333333333,10.0
2012-07-31,2012-08-01,2012-08-31,22,"069620,003240,003670,004170,071320,001430,035720,026960,028670,071970,030200,023530,055550,009970,082740,071050,029780,010060,035250,068270,006040,000880,017670,009240,008930,078930,069960,002840,004000,005490",30,1.0,0.0,,0.13333333333333333,10.0
2012-08-31,2012-09-03,2012-09-28,20,"003670,003240,004170,069620,001430,028670,035720,071320,071970,030200,035250,009970,026960,017670,023530,071050,068270,009240,006280,055550,082740,029780,090430,006040,010130,008730,010060,000670,001040,069960",30,1.0,0.0,,0.2,10.0
2012-09-28,2012-10-02,2012-10-31,21,"003670,003240,001430,035720,004170,071320,028670,069620,030200,035250,017670,026960,009970,071050,009240,068270,055550,023530,010060,006280,071970,082740,090430,008730,000880,042700,051910,069960,005490,003550",30,1.0,0.0,,0.16666666666666666,10.0
2012-10-31,2012-11-01,2012-11-30,22,"003670,003240,001430,035720,010060,004170,028670,071320,030200,026960,035250,082740,055550,071050,017670,009240,005490,006650,009970,008730,069620,023530,000240,005850,078930,009830,000270,086790,000880,051910",30,1.0,0.0,,0.23333333333333334,10.0
2012-11-30,2012-12-03,2012-12-28,18,"003670,035720,010060,001430,028670,082740,004170,003240,005490,026960,030200,009830,071320,006650,055550,009970,071050,017670,003550,009240,000270,008730,051910,052690,078930,010950,009540,005420,034020,035250",30,1.0,0.0,,0.2,10.0
2012-12-28,2013-01-02,2013-01-31,22,"010060,003670,001430,009830,035720,082740,003240,005490,004170,028670,055550,026960,030200,006650,071050,071320,003550,010950,017670,051910,078930,009970,000270,011170,009540,086790,034020,000880,052690,009240",30,1.0,0.0,,0.1,10.0
2013-01-31,2013-02-01,2013-02-28,19,"010060,001430,009830,004170,082740,035720,003240,005490,003670,055550,006650,010950,003550,071050,000270,026960,028670,051910,078930,009540,011170,086790,009240,071320,033780,009970,000880,017670,096770,068270",30,1.0,0.0,,0.1,10.0
2013-02-28,2013-03-04,2013-03-29,20,"010060,009830,082740,004170,003670,001430,005490,003240,035720,006650,055550,071050,009540,000270,028670,010950,009970,003550,051910,086790,009240,033780,026960,078930,011170,052690,017670,096770,000880,090430",30,1.0,0.0,,0.06666666666666667,10.0
2013-03-29,2013-04-01,2013-04-30,22,"010060,035720,004170,001430,009830,082740,006650,003670,055550,000270,009540,005490,028050,003240,028670,071050,009970,033780,086790,090430,078930,003550,012450,068270,011170,051910,023530,017670,011200,000210",30,1.0,0.0,,0.2,10.0
2013-04-30,2013-05-02,2013-05-31,21,"028050,006400,000270,068270,033780,005490,090430,014820,071050,003670,071970,035720,001430,005380,105560,000240,006650,010130,081660,004020,003490,010060,004000,055550,096770,003550,051910,139480,009830,120110",30,1.0,0.0,,0.4666666666666667,10.0
2013-05-31,2013-06-03,2013-06-28,19,"028050,068270,006400,014820,090430,035720,000270,033780,005490,071970,003670,006260,105560,010060,010130,004000,071050,000240,003490,051910,096770,005380,055550,078930,003550,012450,120110,011790,006650,009970",30,1.0,0.0,,0.16666666666666666,10.0
2013-06-28,2013-07-01,2013-07-31,23,"028050,014820,035720,006400,004000,003670,096770,005490,068270,033780,071970,010950,090430,006260,105560,010060,000270,071050,011170,051910,078930,069260,010130,003490,003550,004020,120110,034220,055550,000240",30,1.0,0.0,,0.16666666666666666,10.0
2013-07-31,2013-08-01,2013-08-30,21,"014820,028050,035720,096770,003670,004000,006400,033780,005490,105560,010950,090430,138040,006260,071970,051910,000270,011170,068270,078930,069260,036570,010130,034220,003490,071050,003550,120110,004020,004370",30,1.0,0.0,,0.1,10.0
2013-08-30,2013-09-02,2013-09-30,18,"014820,028050,035720,096770,033780,003670,105560,004000,010950,006400,004370,090430,138040,005490,071050,006260,011170,051910,034220,036570,078930,010130,003490,000270,071970,003550,004020,009150,069260,005930",30,1.0,0.0,,0.06666666666666667,10.0
2013-09-30,2013-10-01,2013-10-31,21,"014820,028050,035720,096770,071050,003670,033780,105560,004370,004000,010950,090430,138040,005490,006400,011170,006260,010130,051910,034220,078930,003550,071970,009150,036570,006040,005930,069260,003490,093370",30,1.0,0.0,,0.06666666666666667,10.0
2013-10-31,2013-11-01,2013-11-29,21,"014820,035720,028050,096770,003670,004370,071050,034220,090430,010950,004000,033780,105560,138040,011170,005490,051910,010130,078930,006400,006040,006260,003550,009150,005930,071970,069260,097950,004020,052690",30,1.0,0.0,,0.1,10.0
2013-11-29,2013-12-02,2013-12-30,20,"014820,028050,035720,034220,004370,096770,071050,090430,010950,003670,033780,011170,105560,078930,006040,138040,051910,005490,010130,009150,003550,004000,006400,006260,030200,052690,069260,003030,003490,005930",30,1.0,0.0,,0.1,10.0
2013-12-30,2014-01-02,2014-01-29,20,"014820,028050,035720,004370,071050,096770,034220,010950,003670,090430,011170,006040,105560,078930,005490,051910,030200,033780,138040,003550,000080,006400,006260,009150,052690,003490,004000,069260,003030,005930",30,1.0,0.0,,0.03333333333333333,10.0
2014-01-29,2014-02-03,2014-02-28,20,"014820,028050,035720,004370,071050,096770,034220,011170,010950,006400,003550,009150,006040,030200,105560,005490,000080,052690,078930,003670,138040,097950,003030,033780,005930,039490,071320,068270,010130,003490",30,1.0,0.0,,0.16666666666666666,10.0
2014-02-28,2014-03-03,2014-03-31,21,"014820,028050,035720,004370,071050,096770,034220,003550,010950,009150,016360,006400,030200,006040,011170,005490,000080,052690,071320,003670,078930,001430,097950,105560,006800,005930,033780,004000,068270,039490",30,1.0,0.0,,0.13333333333333333,10.0
2014-03-31,2014-04-01,2014-04-30,22,"034220,078930,071050,003550,000240,010950,035720,071320,009150,000080,004370,096770,001430,014820,069960,012450,000270,005930,005490,000880,006260,051910,001040,003670,017960,010140,097950,035250,003030,026960",30,1.0,0.0,,0.43333333333333335,10.0
2014-04-30,2014-05-02,2014-05-30,19,"034220,000240,003550,071050,035720,078930,071320,010950,009150,000080,001430,004370,069960,012450,014820,000270,010140,096770,000880,005930,005490,051910,000670,026960,035250,017960,034020,006040,029780,003030",30,1.0,0.0,,0.13333333333333333,10.0
2014-05-30,2014-06-02,2014-06-30,19,"034220,078930,000240,010950,003550,071050,071320,096770,009150,069960,000880,001430,007660,010140,000270,000080,035720,012450,039490,005490,023530,026960,005930,051910,035250,009540,034020,006040,014820,000670",30,1.0,0.0,,0.13333333333333333,10.0
2014-06-30,2014-07-01,2014-07-31,23,"078930,000240,034220,003550,071320,000880,096770,010950,007660,069960,071050,009150,000270,023530,012450,010140,001430,026960,009540,005490,051910,000080,002840,069620,034020,005930,006040,035720,006260,007070",30,1.0,0.0,,0.13333333333333333,10.0
2014-07-31,2014-08-01,2014-08-29,20,"078930,000240,034220,003550,071320,010950,096770,071050,009540,000880,069960,007660,012450,009150,023530,000270,010140,034020,026960,051910,001430,005490,005930,007070,032640,069620,006260,128940,036570,002840",30,1.0,0.0,,0.1,10.0
2014-08-29,2014-09-01,2014-09-30,19,"078930,000240,010950,012450,034220,096770,009540,003550,009150,071320,071050,034020,069960,000270,007660,000880,026960,023530,010140,051910,005930,036570,005490,064350,017960,006260,001430,069620,005420,068270",30,1.0,0.0,,0.13333333333333333,10.0
2014-09-30,2014-10-01,2014-10-31,21,"078930,010950,000240,096770,012450,009150,009540,071320,003550,034020,071050,005420,034220,005930,069960,009830,017960,000270,036570,005380,000880,023530,051910,010140,007660,161390,026960,033780,006260,012330",30,1.0,0.0,,0.16666666666666666,10.0
2014-10-31,2014-11-03,2014-11-28,20,"078930,000240,010950,012450,009540,009150,096770,071320,034020,009830,006260,005380,051910,005930,071050,010060,005420,003550,034220,017960,004000,036570,022100,012330,069960,023530,161390,011170,000880,033780",30,1.0,0.0,,0.13333333333333333,10.0
2014-11-28,2014-12-01,2014-12-30,21,"078930,000240,009540,071320,010950,022100,006260,009150,012450,005380,096770,005930,010060,051910,003550,034220,023530,139130,112610,004000,034020,009830,012330,036570,017960,071050,161390,005420,069960,003670",30,1.0,0.0,,0.1,10.0
2014-12-30,2015-01-02,2015-01-30,21,"078930,022100,006260,012450,009540,071320,000240,010950,010060,005420,005380,051910,009150,096770,005930,139130,033780,023530,003550,069960,034220,112610,071050,004000,036570,034230,012330,017960,009830,010140",30,1.0,0.0,,0.1,10.0
2015-01-30,2015-02-02,2015-02-27,17,"078930,006260,022100,012450,000240,010060,023530,139130,005380,071320,009540,005930,005420,069960,051910,003550,000720,034230,112610,009150,003670,033780,004170,034220,071050,010140,000270,175330,017960,138930",30,1.0,0.0,,0.2,10.0
2015-02-27,2015-03-02,2015-03-31,22,"006260,078930,022100,012450,000240,139130,010060,005380,005420,034230,005930,071320,000270,009150,112610,003550,051910,009540,069960,000720,023530,004170,033780,003670,010140,017960,175330,161390,034220,055550",30,1.0,0.0,,0.06666666666666667,10.0
2015-03-31,2015-04-01,2015-04-30,22,"006260,078930,022100,138930,139130,112610,000240,064350,005380,036570,036460,012450,161390,003550,033780,009150,004170,010060,175330,086790,051910,000270,071320,069960,003230,034230,005490,005930,023530,055550",30,1.0,0.0,,0.23333333333333334,10.0
2015-04-30,2015-05-04,2015-05-29,18,"006260,078930,022100,138930,139130,000240,036460,112610,005380,161390,064350,086790,010060,033780,009150,175330,003030,012450,055550,003550,005490,071320,034230,000270,036570,069960,051910,005930,017960,023530",30,1.0,0.0,,0.06666666666666667,10.0
2015-05-29,2015-06-01,2015-06-30,22,"006260,000240,139130,138930,003670,078930,022100,161390,036460,005380,003030,086790,112610,010060,052690,033780,012450,064350,005490,175330,003550,000270,055550,051910,005930,073240,071970,011210,029780,071320",30,1.0,0.0,,0.2,10.0
2015-06-30,2015-07-01,2015-07-31,23,"006260,000240,005380,011210,139130,138930,078930,003670,010120,005490,022100,003030,036460,073240,204320,161390,086790,066570,052690,003550,010060,033780,035420,028670,012330,051910,055550,175330,000270,064350",30,1.0,0.0,,0.2,10.0
2015-07-31,2015-08-03,2015-08-31,20,"006260,000240,005380,011210,138930,005490,052690,139130,204320,078930,003550,000660,066570,012330,073240,036460,003670,042700,035420,028670,034220,022100,000270,033780,161390,010120,086790,035720,055550,175330",30,1.0,0.0,,0.13333333333333333,10.0
2015-08-31,2015-09-01,2015-09-30,20,"006260,000240,052690,005490,139130,000660,138930,011210,073240,005380,035420,112610,028670,003550,204320,034220,010140,022100,042700,066570,011780,003670,161390,036460,010120,078930,002380,086790,012330,000720",30,1.0,0.0,,0.16666666666666666,10.0
2015-09-30,2015-10-01,2015-10-30,21,"006260,000240,005490,000660,139130,035420,138930,073240,042700,028670,011210,112610,204320,052690,003550,034220,022100,002380,011780,161390,010120,036460,035720,078930,029780,004020,010140,002030,086280,005930",30,1.0,0.0,,0.2,10.0
2015-10-30,2015-11-02,2015-11-30,21,"006260,000240,000660,005490,073240,042700,139130,138930,035420,112610,052690,034220,204320,009970,011210,036460,161390,035720,003550,010120,002030,011780,078930,180640,105560,004020,082740,005930,005380,010140",30,1.0,0.0,,0.16666666666666666,10.0
2015-11-30,2015-12-01,2015-12-30,21,"006260,000240,138930,000660,042700,005490,073240,112610,180640,035420,009970,082740,034220,052690,011210,139130,069260,028670,204320,003030,002030,036460,029780,161390,035720,005380,004020,003550,078930,005930",30,1.0,0.0,,0.13333333333333333,10.0
