signal_date,first_return_date,next_signal_date,holding_days,selected_tickers,selected_count,target_exposure,cash_weight,regime,turnover,transaction_cost_bps
2008-06-30,2008-07-01,2008-07-31,23,"039490,016360,071050,003090,000810,010060,014820,069960,021240,000120,036570,000100,055550,009150,004990,001440,012750,073240,003550,011790,086790,034220,047040,029780,086280,011780,017800,009830,003240,000240",30,1.0,0.0,,0.43333333333333335,10.0
2008-07-31,2008-08-01,2008-08-29,20,"039490,016360,071050,003090,000810,009150,029780,008770,011200,003550,012450,021240,047050,010140,004990,086280,014820,036570,073240,011780,055550,069960,017800,000660,086790,000100,005420,011170,035250,010120",30,1.0,0.0,,0.3333333333333333,10.0
2008-08-29,2008-09-01,2008-09-30,21,"039490,016360,071050,003090,000810,001040,002380,029780,010140,012750,009150,000120,011790,001800,090430,004170,000660,055550,004990,003550,017960,010060,047040,073240,035250,034220,000100,006260,011170,017800",30,1.0,0.0,,0.43333333333333335,10.0
2008-09-30,2008-10-01,2008-10-31,22,"039490,016360,071050,003090,000810,000120,055550,002380,004170,030000,047050,009150,035250,003230,000660,011200,047040,090430,036570,028670,029780,073240,006260,000990,012750,010120,001800,009830,069260,004990",30,1.0,0.0,,0.3333333333333333,10.0
2008-10-31,2008-11-03,2008-11-28,20,"039490,016360,071050,003090,000810,036570,090430,086790,011790,001800,073240,006260,055550,011200,035250,014820,003230,009150,047040,047050,002380,086280,000660,000990,029780,004170,006650,030000,009830,004020",30,1.0,0.0,,0.2,10.0
2008-11-28,2008-12-01,2008-12-30,21,"039490,016360,071050,003090,000810,002380,035250,086790,047040,000990,000660,011790,073240,004020,001800,008770,012450,069960,009830,014820,090430,006650,055550,006260,004170,017960,034220,029780,011200,030000",30,1.0,0.0,,0.16666666666666666,10.0
2008-12-30,2009-01-02,2009-01-30,19,"039490,016360,071050,003090,000810,002790,004020,047040,003230,008930,073240,055550,086280,009830,035250,001040,001800,006650,002380,009420,034220,069960,004170,012450,005380,090430,030000,006400,011200,042700",30,1.0,0.0,,0.3,10.0
2009-01-30,2009-02-02,2009-02-27,20,"039490,016360,071050,003090,000810,006650,073240,009420,086790,055550,086280,035250,096770,014820,047040,003230,090430,011790,004020,047050,030000,004170,069960,011200,002380,012450,009830,005380,006400,021240",30,1.0,0.0,,0.2,10.0
2009-02-27,2009-03-02,2009-03-31,22,"039490,016360,071050,003090,000810,023530,086790,005420,078930,090430,035250,011200,014820,086280,030000,004170,047040,096770,069960,001040,001680,004020,006650,012750,009830,002380,029780,011790,012450,017800",30,1.0,0.0,,0.26666666666666666,10.0
2009-03-31,2009-04-01,2009-04-30,22,"024110,010950,003240,002380,011170,039490,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,011200,069260,036570,016360,003490",30,1.0,0.0,,0.8666666666666667,10.0
2009-04-30,2009-05-04,2009-05-29,19,"024110,010950,003240,002380,011170,039490,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,011200,069260,036570,016360,003490",30,1.0,0.0,,0.0,10.0
2009-05-29,2009-06-01,2009-06-30,22,"024110,010950,003240,002380,011170,039490,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,011200,069260,036570,016360,003490",30,1.0,0.0,,0.0,10.0
2009-06-30,2009-07-01,2009-07-31,23,"024110,010950,005940,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,003090,011200,069260,036570,003490",30,1.0,0.0,,0.06666666666666667,10.0
2009-07-31,2009-08-03,2009-08-31,21,"024110,010950,005940,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,003090,011200,069260,036570,003490",30,1.0,0.0,,0.0,10.0
2009-08-31,2009-09-01,2009-09-30,22,"024110,010950,005940,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,003090,011200,069260,036570,003490",30,1.0,0.0,,0.0,10.0
2009-09-30,2009-10-01,2009-10-30,21,"024110,010950,005940,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,003090,011200,069260,036570,003490",30,1.0,0.0,,0.0,10.0
2009-10-30,2009-11-02,2009-11-30,21,"024110,010950,005940,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,003090,011200,069260,036570,003490",30,1.0,0.0,,0.0,10.0
2009-11-30,2009-12-01,2009-12-30,21,"024110,010950,005940,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,005300,009150,003090,011200,069260,036570,003490",30,1.0,0.0,,0.0,10.0
2009-12-30,2010-01-04,2010-01-29,20,"024110,010950,005940,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,052690,005300,009150,003090,011200,069260,036570",30,1.0,0.0,,0.03333333333333333,10.0
2010-01-29,2010-02-01,2010-02-26,19,"024110,010950,005940,071320,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,052690,005300,009150,003090,011200,069260",30,1.0,0.0,,0.03333333333333333,10.0
2010-02-26,2010-03-02,2010-03-31,22,"024110,010950,005940,071320,003240,002380,011170,001430,028670,014680,004000,006260,007660,011780,003670,093370,008770,007340,010060,000100,028050,000880,047050,005490,052690,005300,009150,003090,011200,069260",30,1.0,0.0,,0.0,10.0
2010-03-31,2010-04-01,2010-04-30,22,"078930,001040,000120,068270,010140,005940,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.8666666666666667,10.0
2010-04-30,2010-05-03,2010-05-31,19,"078930,001040,000120,068270,010140,005940,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.0,10.0
2010-05-31,2010-06-01,2010-06-30,21,"078930,001040,000120,068270,010140,005940,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.0,10.0
2010-06-30,2010-07-01,2010-07-30,22,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.03333333333333333,10.0
2010-07-30,2010-08-02,2010-08-31,22,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.0,10.0
2010-08-31,2010-09-01,2010-09-30,19,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.0,10.0
2010-09-30,2010-10-01,2010-10-29,21,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.0,10.0
2010-10-29,2010-11-01,2010-11-30,22,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.0,10.0
2010-11-30,2010-12-01,2010-12-30,22,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.0,10.0
2010-12-30,2011-01-03,2011-01-31,21,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100,002030",30,1.0,0.0,,0.0,10.0
2011-01-31,2011-02-01,2011-02-28,17,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,082740,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100",30,1.0,0.0,,0.03333333333333333,10.0
2011-02-28,2011-03-02,2011-03-31,22,"071050,078930,001040,000120,068270,010140,002790,008770,017800,066970,011790,000720,082740,009970,011170,034020,042660,000990,034230,003670,029780,000660,047040,051900,005420,036570,004170,009540,003230,022100",30,1.0,0.0,,0.0,10.0
2011-03-31,2011-04-01,2011-04-29,21,"071050,086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,005850,008770,011790,011210,111770,069620",30,1.0,0.0,,0.7333333333333333,10.0
2011-04-29,2011-05-02,2011-05-31,20,"071050,086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,005850,008770,011790,011210,111770,069620",30,1.0,0.0,,0.0,10.0
2011-05-31,2011-06-01,2011-06-30,21,"071050,086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,005850,008770,011790,011210,111770,069620",30,1.0,0.0,,0.0,10.0
2011-06-30,2011-07-01,2011-07-29,21,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.06666666666666667,10.0
2011-07-29,2011-08-01,2011-08-31,22,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2011-08-31,2011-09-01,2011-09-30,20,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2011-09-30,2011-10-04,2011-10-31,20,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2011-10-31,2011-11-01,2011-11-30,22,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2011-11-30,2011-12-01,2011-12-29,21,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2011-12-29,2012-01-02,2012-01-31,20,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2012-01-31,2012-02-01,2012-02-29,21,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2012-02-29,2012-03-02,2012-03-30,21,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2012-03-30,2012-04-02,2012-04-30,20,"086790,042700,001440,000990,001430,003550,011200,000660,030200,011780,028670,082740,086280,010140,000080,006280,042660,009420,003490,009240,018880,052690,001680,008770,011790,011210,003090,111770,069620,003240",30,1.0,0.0,,0.0,10.0
2012-04-30,2012-05-02,2012-05-31,21,"004170,055550,078930,002840,008930,009970,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120,004990,034230",30,1.0,0.0,,0.8333333333333334,10.0
2012-05-31,2012-06-01,2012-06-29,20,"004170,055550,078930,002840,008930,009970,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120,004990,034230",30,1.0,0.0,,0.0,10.0
2012-06-29,2012-07-02,2012-07-31,22,"004170,055550,078930,002840,008930,009970,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120,004990,034230",30,1.0,0.0,,0.0,10.0
2012-07-31,2012-08-01,2012-08-31,22,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.06666666666666667,10.0
2012-08-31,2012-09-03,2012-09-28,20,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.0,10.0
2012-09-28,2012-10-02,2012-10-31,21,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.0,10.0
2012-10-31,2012-11-01,2012-11-30,22,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.0,10.0
2012-11-30,2012-12-03,2012-12-28,18,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.0,10.0
2012-12-28,2013-01-02,2013-01-31,22,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.0,10.0
2013-01-31,2013-02-01,2013-02-28,19,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.0,10.0
2013-02-28,2013-03-04,2013-03-29,20,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.0,10.0
2013-03-29,2013-04-01,2013-04-30,22,"071050,004170,055550,078930,002840,008930,009970,039490,002790,001040,002380,004020,000150,007340,034730,010130,010140,001430,082740,071320,007070,002030,051600,000670,006400,047040,000990,011780,001800,000120",30,1.0,0.0,,0.0,10.0
2013-04-30,2013-05-02,2013-05-31,21,"071050,105560,000080,096770,017960,001040,030000,002790,039490,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,002030,015760,011780,047040",30,1.0,0.0,,0.6333333333333333,10.0
2013-05-31,2013-06-03,2013-06-28,19,"071050,105560,000080,096770,017960,001040,030000,002790,039490,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,002030,015760,011780,047040",30,1.0,0.0,,0.0,10.0
2013-06-28,2013-07-01,2013-07-31,23,"071050,105560,000080,096770,017960,001040,030000,002790,039490,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,002030,015760,011780,047040",30,1.0,0.0,,0.0,10.0
2013-07-31,2013-08-01,2013-08-30,21,"105560,138040,000080,096770,017960,001040,030000,002790,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,032830,088350,002030,015760,011780",30,1.0,0.0,,0.1,10.0
2013-08-30,2013-09-02,2013-09-30,18,"105560,138040,000080,096770,017960,001040,030000,002790,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,032830,088350,002030,015760,011780",30,1.0,0.0,,0.0,10.0
2013-09-30,2013-10-01,2013-10-31,21,"105560,138040,000080,096770,017960,001040,030000,002790,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,032830,088350,002030,015760,011780",30,1.0,0.0,,0.0,10.0
2013-10-31,2013-11-01,2013-11-29,21,"105560,138040,000080,096770,017960,001040,030000,002790,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,032830,088350,002030,064350,015760",30,1.0,0.0,,0.03333333333333333,10.0
2013-11-29,2013-12-02,2013-12-30,20,"105560,138040,000080,096770,017960,001040,030000,002790,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,032830,088350,002030,064350,015760",30,1.0,0.0,,0.0,10.0
2013-12-30,2014-01-02,2014-01-29,20,"105560,138040,000080,096770,017960,001040,030000,002790,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,032830,088350,002030,064350,015760",30,1.0,0.0,,0.0,10.0
2014-01-29,2014-02-03,2014-02-28,20,"105560,138040,000080,096770,017960,001040,030000,002790,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,032830,088350,002030,064350,015760",30,1.0,0.0,,0.0,10.0
2014-02-28,2014-03-03,2014-03-31,21,"105560,138040,000080,096770,017960,001040,030000,002790,034220,003230,005300,071320,009150,032640,009240,069260,010950,029780,011200,034020,000210,007340,000990,008930,006260,032830,088350,002030,064350,015760",30,1.0,0.0,,0.0,10.0
2014-03-31,2014-04-01,2014-04-30,22,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.6666666666666666,10.0
2014-04-30,2014-05-02,2014-05-30,19,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2014-05-30,2014-06-02,2014-06-30,19,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2014-06-30,2014-07-01,2014-07-31,23,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2014-07-31,2014-08-01,2014-08-29,20,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2014-08-29,2014-09-01,2014-09-30,19,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2014-09-30,2014-10-01,2014-10-31,21,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2014-10-31,2014-11-03,2014-11-28,20,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2014-11-28,2014-12-01,2014-12-30,21,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2014-12-30,2015-01-02,2015-01-30,21,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2015-01-30,2015-02-02,2015-02-27,17,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2015-02-27,2015-03-02,2015-03-31,22,"078930,086790,002030,001440,017960,009420,011170,002790,034730,047810,000660,011070,000240,008930,022100,000100,052690,030000,021240,034220,011200,069260,093370,055550,009150,035720,017800,007070,012750,015760",30,1.0,0.0,,0.0,10.0
2015-03-31,2015-04-01,2015-04-30,22,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.6666666666666666,10.0
2015-04-30,2015-05-04,2015-05-29,18,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2015-05-29,2015-06-01,2015-06-30,22,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2015-06-30,2015-07-01,2015-07-31,23,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2015-07-31,2015-08-03,2015-08-31,20,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2015-08-31,2015-09-01,2015-09-30,20,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2015-09-30,2015-10-01,2015-10-30,21,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2015-10-30,2015-11-02,2015-11-30,21,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2015-11-30,2015-12-01,2015-12-30,21,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2015-12-30,2016-01-04,2016-01-29,20,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2016-01-29,2016-02-01,2016-02-29,18,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2016-02-29,2016-03-02,2016-03-31,22,"138930,086790,105560,068270,002790,042700,017800,000240,004020,009240,082740,009420,093370,066970,000120,000990,004990,047040,010950,029780,009970,011070,010060,002840,000150,001040,071970,021240,034730,052690",30,1.0,0.0,,0.0,10.0
2016-03-31,2016-04-01,2016-04-29,20,"008930,071050,035720,006400,005940,175330,138040,006260,005420,086790,079550,028670,009150,011070,000990,161890,009540,071970,008730,004000,055550,034220,185750,047050,006800,001040,017960,030000,012750,000120",30,1.0,0.0,,0.8,10.0
2016-04-29,2016-05-02,2016-05-31,20,"008930,071050,035720,006400,005940,175330,138040,006260,005420,086790,079550,028670,009150,011070,000990,161890,009540,071970,008730,004000,055550,034220,185750,047050,006800,001040,017960,030000,012750,000120",30,1.0,0.0,,0.0,10.0
